rgn_id,stock_id_taxonkey,year,mean_catch
6,Pseudocarcharias kamoharai,1984,
6,Sarda orientalis,1984,
6,Sardinops sagax,1984,259513.6
6,Scomber japonicus,1984,158765.2
6,Scomberomorus sierra,1984,
6,Selar crumenophthalmus,1984,
6,Sphyraena ensis,1984,
6,Sphyrna lewini,1984,
6,Sphyrna mokarran,1984,
6,Sphyrna tiburo,1984,
6,Sphyrna zygaena,1984,
6,Squatina californica,1984,
6,Tetrapturus angustirostris,1984,
6,Thunnus albacares albacares,1984,
6,Thunnus obesus,1984,
6,Trachurus murphyi,1984,
6,Trichiurus lepturus,1984,
6,Xiphias gladius,1984,
6,Anchoa spp.,1985,
6,Anisotremus spp.,1985,
6,Arius spp.,1985,
6,Auxis spp.,1985,
6,Caranx spp.,1985,
6,Centropomus spp.,1985,
6,Cynoscion spp.,1985,
6,Eucinostomus spp.,1985,
6,Haemulon spp.,1985,
6,Hyporhamphus spp.,1985,
6,Larimus spp.,1985,
6,Lutjanus spp.,1985,
6,Makaira spp.,1985,
6,Menudo (otras especies pequeñas),1985,
6,Mugil spp.,1985,
6,Mycteroperca spp.,1985,
6,Opisthonema spp.,1985,131229.6
6,Prionotus spp.,1985,
6,Rhinobatus spp,1985,
6,Selene spp.,1985,
6,Seriola spp.,1985,
6,Acanthocybium solandri,1985,
6,Aetobatus narinari,1985,
6,Alopias pelagicus,1985,
6,Alopias superciliosus,1985,
6,Alopias vulpinus,1985,
6,Anchoa nasus,1985,
6,Caranx vinctus,1985,
6,Carcharhinus brachyurus,1985,
6,Carcharhinus falciformis,1985,
6,Carcharhinus galapagensis,1985,
6,Carcharhinus leucas,1985,
6,Carcharhinus limbatus,1985,
6,Carcharhinus longimanus,1985,
6,Carcharhinus obscurus,1985,
6,Carcharhinus porosus,1985,
6,Cetengraulis mysticetus,1985,2315.2
6,Chloroscombrus orqueta,1985,
6,Conodon macrops,1985,
6,Coryphaena hippurus,1985,
6,Dasyatis longa,1985,
6,Decapterus macrosoma,1985,
6,Dosidicus gigas,1985,
6,Echinorhinus cookei,1985,
6,Engraulis ringens,1985,
6,Etrumeus teres,1985,16295.6
6,Euthynnus lineatus,1985,
6,Fistularia corneta,1985,
6,Gaelorhinus galeus,1985,
6,Galeocerdo cuvier,1985,
6,Ginglymostoma cirratum,1985,
6,Istiophorus platypterus,1985,
6,Isurus oxyrinchus,1985,
6,Isurus paucus,1985,
6,Kajikia audax,1985,
6,Katsuwonus pelamis,1985,
6,Lepidocybium flavobrunneum,1985,
6,Makaira nigricans,1985,
6,Merluccius gayi gayi,1985,
6,Microlepidotus brevipinnis,1985,
6,Mobula munkiana,1985,
6,Mustelus henlei,1985,
6,Mustelus lunulatus,1985,
6,Nasolamia velox,1985,
6,Negaprion brevirostris,1985,
6,Notorhynchus cepedianus,1985,
6,Odontaspis noronhai,1985,
6,Oligoplites altus,1985,
6,Orthopristis chalceus,1985,
6,Peprilus medius,1985,
6,Prionace glauca,1985,
6,Pseudocarcharias kamoharai,1985,
6,Sarda orientalis,1985,
6,Sardinops sagax,1985,486234.8
6,Scomber japonicus,1985,159145.2
6,Scomberomorus sierra,1985,
6,Selar crumenophthalmus,1985,
6,Sphyraena ensis,1985,
6,Sphyrna lewini,1985,
6,Sphyrna mokarran,1985,
6,Sphyrna tiburo,1985,
6,Sphyrna zygaena,1985,
6,Squatina californica,1985,
6,Tetrapturus angustirostris,1985,
6,Thunnus albacares albacares,1985,
6,Thunnus obesus,1985,
6,Trachurus murphyi,1985,
6,Trichiurus lepturus,1985,
6,Xiphias gladius,1985,
6,Anchoa spp.,1986,
6,Anisotremus spp.,1986,
6,Arius spp.,1986,
6,Auxis spp.,1986,
6,Caranx spp.,1986,
6,Centropomus spp.,1986,
6,Cynoscion spp.,1986,
6,Eucinostomus spp.,1986,
6,Haemulon spp.,1986,
6,Hyporhamphus spp.,1986,
6,Larimus spp.,1986,
6,Lutjanus spp.,1986,
6,Menudo (otras especies pequeñas),1986,
6,Makaira spp.,1986,
6,Mugil spp.,1986,
6,Mycteroperca spp.,1986,
6,Opisthonema spp.,1986,119088.4
6,Prionotus spp.,1986,
6,Rhinobatus spp,1986,
6,Selene spp.,1986,
6,Seriola spp.,1986,
6,Acanthocybium solandri,1986,
6,Aetobatus narinari,1986,
6,Alopias pelagicus,1986,
6,Alopias superciliosus,1986,
6,Alopias vulpinus,1986,
6,Anchoa nasus,1986,
6,Caranx vinctus,1986,
6,Carcharhinus brachyurus,1986,
6,Carcharhinus falciformis,1986,
6,Carcharhinus galapagensis,1986,
6,Carcharhinus leucas,1986,
6,Carcharhinus limbatus,1986,
6,Carcharhinus longimanus,1986,
6,Carcharhinus obscurus,1986,
6,Carcharhinus porosus,1986,
6,Cetengraulis mysticetus,1986,29698.4
6,Chloroscombrus orqueta,1986,
6,Conodon macrops,1986,
6,Coryphaena hippurus,1986,
6,Dasyatis longa,1986,
6,Decapterus macrosoma,1986,
6,Dosidicus gigas,1986,
6,Echinorhinus cookei,1986,
6,Engraulis ringens,1986,
6,Etrumeus teres,1986,11683.6
6,Euthynnus lineatus,1986,
6,Fistularia corneta,1986,
6,Gaelorhinus galeus,1986,
6,Galeocerdo cuvier,1986,
6,Ginglymostoma cirratum,1986,
6,Istiophorus platypterus,1986,
6,Isurus oxyrinchus,1986,
6,Isurus paucus,1986,
6,Kajikia audax,1986,
6,Katsuwonus pelamis,1986,
6,Lepidocybium flavobrunneum,1986,
6,Makaira nigricans,1986,
6,Merluccius gayi gayi,1986,
6,Microlepidotus brevipinnis,1986,
6,Mobula munkiana,1986,
6,Mustelus henlei,1986,
6,Mustelus lunulatus,1986,
6,Nasolamia velox,1986,
6,Negaprion brevirostris,1986,
6,Notorhynchus cepedianus,1986,
6,Odontaspis noronhai,1986,
6,Oligoplites altus,1986,
6,Orthopristis chalceus,1986,
6,Peprilus medius,1986,
6,Prionace glauca,1986,
6,Pseudocarcharias kamoharai,1986,
6,Sarda orientalis,1986,
6,Sardinops sagax,1986,236103.2
6,Scomber japonicus,1986,109940.8
6,Scomberomorus sierra,1986,
6,Selar crumenophthalmus,1986,
6,Sphyraena ensis,1986,
6,Sphyrna lewini,1986,
6,Sphyrna mokarran,1986,
6,Sphyrna tiburo,1986,
6,Sphyrna zygaena,1986,
6,Squatina californica,1986,
6,Tetrapturus angustirostris,1986,
6,Thunnus albacares albacares,1986,
6,Thunnus obesus,1986,
6,Trachurus murphyi,1986,
6,Trichiurus lepturus,1986,
6,Xiphias gladius,1986,
6,Anchoa spp.,1987,
6,Anisotremus spp.,1987,
6,Arius spp.,1987,
6,Auxis spp.,1987,
6,Caranx spp.,1987,
6,Centropomus spp.,1987,
6,Cynoscion spp.,1987,
6,Eucinostomus spp.,1987,
6,Haemulon spp.,1987,
6,Hyporhamphus spp.,1987,
6,Larimus spp.,1987,
6,Lutjanus spp.,1987,
6,Makaira spp.,1987,
6,Menudo (otras especies pequeñas),1987,
6,Mugil spp.,1987,
6,Mycteroperca spp.,1987,
6,Opisthonema spp.,1987,96230.8
6,Prionotus spp.,1987,
6,Rhinobatus spp,1987,
6,Selene spp.,1987,
6,Seriola spp.,1987,
6,Acanthocybium solandri,1987,
6,Aetobatus narinari,1987,
6,Alopias pelagicus,1987,
6,Alopias superciliosus,1987,
6,Alopias vulpinus,1987,
6,Anchoa nasus,1987,
6,Caranx vinctus,1987,
6,Carcharhinus brachyurus,1987,
6,Carcharhinus falciformis,1987,
6,Carcharhinus galapagensis,1987,
6,Carcharhinus leucas,1987,
6,Carcharhinus limbatus,1987,
6,Carcharhinus longimanus,1987,
6,Carcharhinus obscurus,1987,
6,Carcharhinus porosus,1987,
6,Cetengraulis mysticetus,1987,50568
6,Chloroscombrus orqueta,1987,
6,Conodon macrops,1987,
6,Coryphaena hippurus,1987,
6,Dasyatis longa,1987,
6,Decapterus macrosoma,1987,
6,Dosidicus gigas,1987,
6,Echinorhinus cookei,1987,
6,Engraulis ringens,1987,
6,Etrumeus teres,1987,5749.2
6,Euthynnus lineatus,1987,
6,Fistularia corneta,1987,
6,Gaelorhinus galeus,1987,
6,Galeocerdo cuvier,1987,
6,Ginglymostoma cirratum,1987,
6,Istiophorus platypterus,1987,
6,Isurus oxyrinchus,1987,
6,Isurus paucus,1987,
6,Kajikia audax,1987,
6,Katsuwonus pelamis,1987,
6,Lepidocybium flavobrunneum,1987,
6,Makaira nigricans,1987,
6,Merluccius gayi gayi,1987,
6,Microlepidotus brevipinnis,1987,
6,Mobula munkiana,1987,
6,Mustelus henlei,1987,
6,Mustelus lunulatus,1987,
6,Nasolamia velox,1987,
6,Negaprion brevirostris,1987,
6,Notorhynchus cepedianus,1987,
6,Odontaspis noronhai,1987,
6,Oligoplites altus,1987,
6,Orthopristis chalceus,1987,
6,Peprilus medius,1987,
6,Prionace glauca,1987,
6,Pseudocarcharias kamoharai,1987,
6,Sarda orientalis,1987,
6,Sardinops sagax,1987,84038.8
6,Scomber japonicus,1987,59720.8
6,Scomberomorus sierra,1987,
6,Selar crumenophthalmus,1987,
6,Sphyraena ensis,1987,
6,Sphyrna lewini,1987,
6,Sphyrna mokarran,1987,
6,Sphyrna tiburo,1987,
6,Sphyrna zygaena,1987,
6,Squatina californica,1987,
6,Tetrapturus angustirostris,1987,
6,Thunnus albacares albacares,1987,
6,Thunnus obesus,1987,
6,Trachurus murphyi,1987,
6,Trichiurus lepturus,1987,
6,Xiphias gladius,1987,
6,Anchoa spp.,1988,
6,Anisotremus spp.,1988,
6,Arius spp.,1988,
6,Auxis spp.,1988,
6,Caranx spp.,1988,
6,Centropomus spp.,1988,
6,Cynoscion spp.,1988,
6,Eucinostomus spp.,1988,
6,Haemulon spp.,1988,
