rgn_id,year,pressure_score
1,2007,0.23827206
2,2007,0.23827206
1,2008,0.233166768
2,2008,0.233166768
1,2009,0.230666119
2,2009,0.230666119
1,2010,0.225800232
2,2010,0.225800232
1,2011,0.223627673
2,2011,0.223627673
1,2012,0.221936327
2,2012,0.221936327
1,2013,0.216694508
2,2013,0.216694508
1,2014,0.212185733
2,2014,0.212185733
1,2015,0.214286347
2,2015,0.214286347
1,2016,0.210647676
2,2016,0.210647676
1,2017,0.211381099
2,2017,0.211381099
