rgn_id,year,pressure_score
1,2009,0.12036691
1,2010,0.12073110
1,2011,0.12068216
1,2012,0.12062801
1,2013,0.12073590
2,2009,0.11786546
2,2010,0.11884285
2,2011,0.11872231
2,2012,0.11856648
2,2013,0.11884058
