rgn_id,year,score
1,2012,0.758745001109997
1,2013,0.757602001668145
1,2014,0.756459002226293
1,2015,0.755316002784442
1,2016,0.75417300334259
1,2017,0.753030003900739
1,2018,0.751887004458887
2,2012,0.758745001109997
2,2013,0.757602001668145
2,2014,0.756459002226293
2,2015,0.755316002784442
2,2016,0.75417300334259
2,2017,0.753030003900739
2,2018,0.751887004458887
