rgn_id,year,pressure_score
1,2009,0
2,2009,0
1,2010,0.060907756
2,2010,0.060907756
1,2011,0.034964697
2,2011,0.034964697
1,2012,0.096897732
2,2012,0.096897732
1,2013,0.090574921
2,2013,0.090574921
1,2014,0.092553325
2,2014,0.092553325
1,2015,0.055822991
2,2015,0.055822991
1,2016,0.225046193
2,2016,0.225046193
1,2017,0.12857391
2,2017,0.12857391
1,2018,0.166875178
2,2018,0.166875178
1,2019,0.181888243
2,2019,0.181888243
