rgn_id,stock_id_taxonkey,year,mean_catch
1,Sardinops_sagax-87_601477,1981,102040.8
1,Scomber_japonicus-87_600117,1981,179235.2
1,Sardinops_sagax-87_601477,1982,125640.8
1,Scomber_japonicus-87_600117,1982,235750.0
1,Sardinops_sagax-87_601477,1983,41665.2
1,Scomber_japonicus-87_600117,1983,101066.8
1,Sardinops_sagax-87_601477,1984,259513.6
1,Scomber_japonicus-87_600117,1984,158765.2
1,Sardinops_sagax-87_601477,1985,486234.8
1,Scomber_japonicus-87_600117,1985,159145.2
1,Sardinops_sagax-87_601477,1986,236103.2
1,Scomber_japonicus-87_600117,1986,109940.8
1,Sardinops_sagax-87_601477,1987,84038.8
1,Scomber_japonicus-87_600117,1987,59720.8
1,Sardinops_sagax-87_601477,1988,152934.8
1,Scomber_japonicus-87_600117,1988,102219.2
1,Sardinops_sagax-87_601477,1989,104348.8
1,Scomber_japonicus-87_600117,1989,56533.2
1,Sardinops_sagax-87_601477,1990,6758.0
1,Scomber_japonicus-87_600117,1990,31455.6
1,Trachurus_murphyi-87_600367,1990,1657.6
1,Sardinops_sagax-87_601477,1991,1350.8
1,Scomber_japonicus-87_600117,1991,22009.2
1,Trachurus_murphyi-87_600367,1991,18125.2
1,Sardinops_sagax-87_601477,1992,84.8
1,Scomber_japonicus-87_600117,1992,10260.4
1,Trachurus_murphyi-87_600367,1992,6008.8
1,Sardinops_sagax-87_601477,1993,0.0
1,Scomber_japonicus-87_600117,1993,20392.0
1,Trachurus_murphyi-87_600367,1993,1069.2
1,Sardinops_sagax-87_601477,1994,84.8
1,Scomber_japonicus-87_600117,1994,15596.4
1,Trachurus_murphyi-87_600367,1994,14630.0
1,Sardinops_sagax-87_601477,1995,13843.6
1,Scomber_japonicus-87_600117,1995,25430.8
1,Trachurus_murphyi-87_600367,1995,69757.2
1,Sardinops_sagax-87_601477,1996,142590.8
1,Scomber_japonicus-87_600117,1996,31793.6
1,Trachurus_murphyi-87_600367,1996,22712.8
1,Sardinops_sagax-87_601477,1997,22438.4
1,Scomber_japonicus-87_600117,1997,76872.4
1,Trachurus_murphyi-87_600367,1997,12120.8
1,Sardinops_sagax-87_601477,1998,404.8
1,Scomber_japonicus-87_600117,1998,17886.4
1,Trachurus_murphyi-87_600367,1998,10360.0
1,Sardinops_sagax-87_601477,1999,3528.4
1,Scomber_japonicus-87_600117,1999,11322.8
1,Trachurus_murphyi-87_600367,1999,7628.8
1,Sardinops_sagax-87_601477,2000,20576.0
1,Scomber_japonicus-87_600117,2000,33569.2
1,Trachurus_murphyi-87_600367,2000,2848.8
1,Engraulis_ringens-87_600004,2001,826.0
1,Sardinops_sagax-87_601477,2001,16838.8
1,Scomber_japonicus-87_600117,2001,34099.2
1,Trachurus_murphyi-87_600367,2001,53587.6
1,Engraulis_ringens-87_600004,2002,28405.2
1,Sardinops_sagax-87_601477,2002,769.6
1,Scomber_japonicus-87_600117,2002,6829.6
1,Trachurus_murphyi-87_600367,2002,241.6
1,Engraulis_ringens-87_600004,2003,13352.8
1,Sardinops_sagax-87_601477,2003,252.8
1,Scomber_japonicus-87_600117,2003,13308.8
1,Trachurus_murphyi-87_600367,2003,0.0
1,Chloroscombrus_orqueta-87_601937,2004,4152.0
1,Decapterus_macrosoma-87_601938,2004,448.7
1,Dosidicus_gigas-87_690206,2004,41.0
1,Engraulis_ringens-87_600004,2004,4509.2
1,Fistularia_corneta-87_608289,2004,1813.8
1,Sardinops_sagax-87_601477,2004,217.2
1,Scomber_japonicus-87_600117,2004,20722.4
1,Scomberomorus_sierra-87_600136,2004,0.0
1,Trachurus_murphyi-87_600367,2004,0.0
1,Chloroscombrus_orqueta-87_601937,2005,1963.8
1,Decapterus_macrosoma-87_601938,2005,257.9
1,Dosidicus_gigas-87_690206,2005,0.0
1,Engraulis_ringens-87_600004,2005,15963.2
1,Fistularia_corneta-87_608289,2005,573.7
