rgn_id,year,pressure_score
1,2012,0.840942965
1,2013,0.691280639
1,2014,0.615267045
1,2015,0.871857976
1,2016,0.87289885
1,2017,1
2,2012,0.840942965
2,2013,0.691280639
2,2014,0.615267045
2,2015,0.871857976
2,2016,0.87289885
2,2017,1
