rgn_id,year,pressure_score
1,2009,0.455013085
1,2010,0.585440092
1,2011,0.541449382
1,2012,0.497340181
1,2013,0.459763978
2,2009,0.398355025
2,2010,0.466279972
2,2011,0.429421514
2,2012,0.408617577
2,2013,0.393343244
