rgn_id,stock_id,year,bbmsy
1,Trichiurus_lepturus-87,2016,0.6051409
1,Trichiurus_lepturus-87,2017,0.5619
1,Xiphias_gladius-87,2001,1.49
1,Xiphias_gladius-87,2002,1.42
1,Xiphias_gladius-87,2003,1.35
1,Xiphias_gladius-87,2004,1.3
1,Xiphias_gladius-87,2005,1.27
1,Xiphias_gladius-87,2006,1.38
1,Xiphias_gladius-87,2007,1.54
1,Xiphias_gladius-87,2008,1.73
1,Xiphias_gladius-87,2009,1.94
1,Xiphias_gladius-87,2010,1.99
1,Xiphias_gladius-87,2011,1.95
1,Xiphias_gladius-87,2012,1.88
1,Xiphias_gladius-87,2013,2.018788
1,Xiphias_gladius-87,2014,2.082704
1,Xiphias_gladius-87,2015,2.14662
1,Xiphias_gladius-87,2016,2.210536
1,Xiphias_gladius-87,2017,2.274452
2,Albula_vulpes-87,2001,1.647452
2,Albula_vulpes-87,2002,1.622091
2,Albula_vulpes-87,2003,1.602071
2,Albula_vulpes-87,2004,1.562445
2,Albula_vulpes-87,2005,1.483944
2,Albula_vulpes-87,2006,1.42575
2,Albula_vulpes-87,2007,1.349192
2,Albula_vulpes-87,2008,1.258501
2,Albula_vulpes-87,2009,1.157201
2,Albula_vulpes-87,2010,1.046121
2,Albula_vulpes-87,2011,0.907713
2,Albula_vulpes-87,2012,0.7571186
2,Albula_vulpes-87,2013,0.5979962
2,Albula_vulpes-87,2014,0.4681256
2,Albula_vulpes-87,2015,0.3895135
2,Albula_vulpes-87,2016,0.351664
2,Albula_vulpes-87,2017,0.3495079
2,Alopias_vulpinus-87,2001,1.237438
2,Alopias_vulpinus-87,2002,1.209852
2,Alopias_vulpinus-87,2003,1.187192
2,Alopias_vulpinus-87,2004,1.169458
2,Alopias_vulpinus-87,2005,1.15665
2,Alopias_vulpinus-87,2006,1.151724
2,Alopias_vulpinus-87,2007,1.153695
2,Alopias_vulpinus-87,2008,1.164532
2,Alopias_vulpinus-87,2009,1.183251
2,Alopias_vulpinus-87,2010,1.209852
2,Alopias_vulpinus-87,2011,1.242365
2,Alopias_vulpinus-87,2012,1.277833
2,Alopias_vulpinus-87,2013,1.3133
2,Alopias_vulpinus-87,2014,1.347783
2,Alopias_vulpinus-87,2015,1.285021
2,Alopias_vulpinus-87,2016,1.294406
2,Alopias_vulpinus-87,2017,1.30379
2,Argopecten_purpuratus-87,2001,1.655498
2,Argopecten_purpuratus-87,2002,1.632204
2,Argopecten_purpuratus-87,2003,1.626806
2,Argopecten_purpuratus-87,2004,1.643391
2,Argopecten_purpuratus-87,2005,1.6545
2,Argopecten_purpuratus-87,2006,1.640231
2,Argopecten_purpuratus-87,2007,1.60859
2,Argopecten_purpuratus-87,2008,1.57917
2,Argopecten_purpuratus-87,2009,1.548181
2,Argopecten_purpuratus-87,2010,1.45457
2,Argopecten_purpuratus-87,2011,1.262051
2,Argopecten_purpuratus-87,2012,1.082871
2,Argopecten_purpuratus-87,2013,0.9005801
2,Argopecten_purpuratus-87,2014,0.678656
2,Argopecten_purpuratus-87,2015,0.513992
2,Argopecten_purpuratus-87,2016,0.454337
2,Argopecten_purpuratus-87,2017,0.3977166
2,Cetengraulis_mysticetus-87,2001,1.672769
2,Cetengraulis_mysticetus-87,2002,1.656034
2,Cetengraulis_mysticetus-87,2003,1.66066
2,Cetengraulis_mysticetus-87,2004,1.654686
2,Cetengraulis_mysticetus-87,2005,1.641431
2,Cetengraulis_mysticetus-87,2006,1.64362
2,Cetengraulis_mysticetus-87,2007,1.635252
2,Cetengraulis_mysticetus-87,2008,1.626523
2,Cetengraulis_mysticetus-87,2009,1.592439
2,Cetengraulis_mysticetus-87,2010,1.607372
2,Cetengraulis_mysticetus-87,2011,1.602808
2,Cetengraulis_mysticetus-87,2012,1.457088
2,Cetengraulis_mysticetus-87,2013,1.229297
2,Cetengraulis_mysticetus-87,2014,0.9984945
2,Cetengraulis_mysticetus-87,2015,0.7324686
2,Cetengraulis_mysticetus-87,2016,0.5163413
2,Cetengraulis_mysticetus-87,2017,0.4236021
2,Coryphaena_hippurus-87,2003,1.818647506
2,Coryphaena_hippurus-87,2004,1.815393135
2,Coryphaena_hippurus-87,2005,1.809300662
2,Coryphaena_hippurus-87,2006,1.874649866
