rgn_id,year,pressure_score
1,1996,0.589117090931783
1,1998,0.570582952598731
1,2000,0.6221960897247
1,2002,0.630623966952165
1,2003,0.636636773496866
1,2004,0.638728840649128
1,2005,0.646640280882517
1,2006,0.66669551829497
1,2007,0.659775431950887
1,2008,0.6603169242541
1,2009,0.668991974989573
1,2010,0.65607842206955
1,2011,0.650218758980433
1,2012,0.636712208390236
1,2013,0.613347502052784
1,2014,0.617150335324307
1,2015,0.621849410732587
1,2016,0.605410688618819
2,1996,0.589117090931783
2,1998,0.570582952598731
2,2000,0.6221960897247
2,2002,0.630623966952165
2,2003,0.636636773496866
2,2004,0.638728840649128
2,2005,0.646640280882517
2,2006,0.66669551829497
2,2007,0.659775431950887
2,2008,0.6603169242541
2,2009,0.668991974989573
2,2010,0.65607842206955
2,2011,0.650218758980433
2,2012,0.636712208390236
2,2013,0.613347502052784
2,2014,0.617150335324307
2,2015,0.621849410732587
2,2016,0.605410688618819
