rgn_id,year,pressure_score
1,2009,0.00793422
1,2010,0.00769341
1,2011,0.00793924
1,2012,0.00779893
1,2013,0.00788592
2,2009,0.01485864
2,2010,0.01466949
2,2011,0.01496110
2,2012,0.01462527
2,2013,0.01467437
