rgn_id,year,pressure_score
6,2012,0.132008730593918
6,2013,0.149041065263012
6,2014,0.160284779843014
6,2015,0.151794737743223
6,2016,0.144345155016359
7,2012,0.132008730593918
7,2013,0.149041065263012
7,2014,0.160284779843014
7,2015,0.151794737743223
7,2016,0.144345155016359
