rgn_id,year,Ep
6,2010,0.0441
6,2011,0.049382021
6,2012,0.051222937
6,2013,0.05330265
6,2014,0.054675863
6,2015,0.060940062
6,2016,0.065101645
6,2017,0.064555761
6,2018,0.06005442
7,2010,0.0311
7,2011,0.034824963
7,2012,0.036123205
7,2013,0.037589851
7,2014,0.038558261
7,2015,0.042975872
7,2016,0.045910684
7,2017,0.045525718
7,2018,0.042351303
