rgn_id,year,resilience_score
6,2014,0.681291666666667
6,2015,0.6859
6,2016,0.688591666666667
6,2017,0.69295
6,2018,0.701983333333333
7,2014,0.681291666666667
7,2015,0.6859
7,2016,0.688591666666667
7,2017,0.69295
7,2018,0.701983333333333
