rgn_id,year,resilience_score
1,2010,0.521666222714286
1,2011,0.546127207714286
1,2012,0.563100577571429
1,2013,0.596870015857143
1,2014,0.564559806970647
1,2015,0.581823998142857
1,2016,0.565003784285714
1,2017,0.559188725571429
2,2010,0.521666222714286
2,2011,0.546127207714286
2,2012,0.563100577571429
2,2013,0.596870015857143
2,2014,0.564559806970647
2,2015,0.581823998142857
2,2016,0.565003784285714
2,2017,0.559188725571429
