rgn_id,year,pressure_score
6,2007,0.0594625228851403
6,2008,0.0578345008445698
6,2009,0.0580151954960371
6,2010,0.0543689103960203
6,2011,0.0517629107834711
6,2012,0.0531618700177155
6,2013,0.0538512865157224
6,2014,0.0536099676696864
6,2015,0.0550531135011395
7,2007,0.0594625228851403
7,2008,0.0578345008445698
7,2009,0.0580151954960371
7,2010,0.0543689103960203
7,2011,0.0517629107834711
7,2012,0.0531618700177155
7,2013,0.0538512865157224
7,2014,0.0536099676696864
7,2015,0.0550531135011395
