rgn_id,year,pressure_score
6,2007,0.274200780952887
6,2008,0.294545984168156
6,2009,0.316518042419952
6,2010,0.321826739371699
6,2011,0.319767719626981
6,2012,0.318820531624252
6,2013,0.314936483696761
6,2014,0.307185664551175
6,2015,0.311056909231231
7,2007,0.274200780952887
7,2008,0.294545984168156
7,2009,0.316518042419952
7,2010,0.321826739371699
7,2011,0.319767719626981
7,2012,0.318820531624252
7,2013,0.314936483696761
7,2014,0.307185664551175
7,2015,0.311056909231231
