rgn_id,year,pressure_score
6,2012,0.00362362742622387
6,2013,0.00422487863833048
6,2014,0.00457206604638958
6,2015,0.00430499214165441
6,2016,0.00407430833709161
7,2012,0.00362362742622387
7,2013,0.00422487863833048
7,2014,0.00457206604638958
7,2015,0.00430499214165441
7,2016,0.00407430833709161
