rgn_id,year,pressure_score
1,2000,0.506642077577056
1,2001,0.508415275884921
1,2002,0.510159221329355
1,2003,0.511874863449313
1,2004,0.513563106288535
1,2005,0.515224811256326
1,2006,0.516979571740031
1,2007,0.518705679641905
1,2008,0.520404055655104
1,2009,0.522075576796647
1,2010,0.523721079127029
1,2011,0.52533252336431
1,2012,0.526919771985252
1,2013,0.528483540842459
1,2014,0.530024514482219
1,2015,0.531543347943789
1,2016,0.532994740423168
1,2017,0.5344264756653
1,2018,0.53583907902663
1,2019,0.537233055080129
1,2020,0.538608888697316
2,2000,0.506642077577056
2,2001,0.508415275884921
2,2002,0.510159221329355
2,2003,0.511874863449313
2,2004,0.513563106288535
2,2005,0.515224811256326
2,2006,0.516979571740031
2,2007,0.518705679641905
2,2008,0.520404055655104
2,2009,0.522075576796647
2,2010,0.523721079127029
2,2011,0.52533252336431
2,2012,0.526919771985252
2,2013,0.528483540842459
2,2014,0.530024514482219
2,2015,0.531543347943789
2,2016,0.532994740423168
2,2017,0.5344264756653
2,2018,0.53583907902663
2,2019,0.537233055080129
2,2020,0.538608888697316
