rgn_id,year,pressure_score
6,2012,0.0853071761140797
6,2013,0.0290816337495803
6,2014,0.0339008154965561
6,2015,0.223825002165948
6,2016,0.247860727947349
6,2017,0.261995953182691
7,2012,0.0853071761140797
7,2013,0.0290816337495803
7,2014,0.0339008154965561
7,2015,0.223825002165948
7,2016,0.247860727947349
7,2017,0.261995953182691
