rgn_id,year,score
6,2012,0.758745001109997
6,2013,0.757602001668145
6,2014,0.756459002226293
6,2015,0.755316002784442
6,2016,0.75417300334259
6,2017,0.753030003900739
6,2018,0.751887004458887
7,2012,0.758745001109997
7,2013,0.757602001668145
7,2014,0.756459002226293
7,2015,0.755316002784442
7,2016,0.75417300334259
7,2017,0.753030003900739
7,2018,0.751887004458887
