rgn_id,year,trend
6,2006,-0.018571225
6,2007,0.019811893
6,2008,0.188393113
6,2009,0.003493706
6,2010,-0.273480407
6,2011,0.421105416
6,2012,0.623835042
6,2013,0.9291617
6,2014,1.694021649
6,2015,0.011651407
6,2016,0.210175678
7,2006,-0.480787241
7,2007,-0.108590734
7,2008,-0.03658545
7,2009,-0.010773816
7,2010,-0.024455949
7,2011,0.219750262
7,2012,0.196869079
7,2013,0.446219614
7,2014,0.777583923
7,2015,0.727506015
7,2016,0.968035649
