rgn_id,year,pressure_score
6,1958,0.0467043494354608
6,1959,0.0758953867200775
6,1960,0.0393369570432077
6,1961,0.0265141049969898
6,1962,0.0341759296201882
6,1963,0.0515033895061592
6,1964,0.0341981456655517
6,1965,0.0470264008346912
6,1966,0.0388428733034317
6,1967,0.034995474983978
6,1968,0.0300206871953862
6,1969,0.0300870712793049
6,1970,0.0465288613478371
6,1971,0.0387428276646495
6,1972,0.0454700402293441
6,1973,0.0488134804490065
6,1974,0.0370719132015832
6,1975,0.0353213410564437
6,1976,0.0131236192541032
6,1977,0.0393048232397877
6,1978,0.0270254467824567
6,1979,0.00605170513789752
6,1980,0.0169648995875923
6,1981,0.0312456715713332
6,1982,0.00499833121070493
6,1983,0.0238166952382577
6,1984,0.0569094627603
6,1985,0.0286653021754225
6,1986,0.047767940861674
6,1987,0.0134676790542264
6,1988,0.0274407576482372
6,1989,0.0932572987146913
6,1990,0.0744078448970599
6,1991,0.0323210434080566
6,1992,0.0653655650415237
6,1993,0.0208777118469249
6,1994,0.0840316280844647
6,1995,0.0915496519900883
6,1996,0.0917141387582638
6,1997,0.0834688838102447
6,1998,0.110680836818106
6,1999,0.0968459849309429
6,2000,0.10503053159268
6,2001,0.0994170854185717
6,2002,0.0946925765239698
6,2003,0.0942115377310413
6,2004,0.0802990715226306
6,2005,0.117784700549502
6,2006,0.0849511351184214
6,2007,0.121545463191875
6,2008,0.115922858987097
6,2009,0.12714900584954
6,2010,0.102940466789919
6,2011,0.10927899302297
6,2012,0.0982139106478146
6,2013,0.0879510481760813
6,2014,0.0771589256981832
6,2015,0.10170080311205
6,2016,0.0672590684811273
6,2017,0.138902905354289
6,2018,0.119770168979317
6,2019,0.139424510306201
6,2020,0.157498402202922
7,1958,0.0467043494354608
7,1959,0.0758953867200775
7,1960,0.0393369570432077
7,1961,0.0265141049969898
7,1962,0.0341759296201882
7,1963,0.0515033895061592
7,1964,0.0341981456655517
7,1965,0.0470264008346912
7,1966,0.0388428733034317
7,1967,0.034995474983978
7,1968,0.0300206871953862
7,1969,0.0300870712793049
7,1970,0.0465288613478371
7,1971,0.0387428276646495
7,1972,0.0454700402293441
7,1973,0.0488134804490065
7,1974,0.0370719132015832
7,1975,0.0353213410564437
7,1976,0.0131236192541032
7,1977,0.0393048232397877
7,1978,0.0270254467824567
7,1979,0.00605170513789752
7,1980,0.0169648995875923
7,1981,0.0312456715713332
7,1982,0.00499833121070493
7,1983,0.0238166952382577
7,1984,0.0569094627603
7,1985,0.0286653021754225
7,1986,0.047767940861674
7,1987,0.0134676790542264
7,1988,0.0274407576482372
7,1989,0.0932572987146913
7,1990,0.0744078448970599
7,1991,0.0323210434080566
7,1992,0.0653655650415237
7,1993,0.0208777118469249
7,1994,0.0840316280844647
7,1995,0.0915496519900883
7,1996,0.0917141387582638
7,1997,0.0834688838102447
7,1998,0.110680836818106
7,1999,0.0968459849309429
7,2000,0.10503053159268
7,2001,0.0994170854185717
7,2002,0.0946925765239698
7,2003,0.0942115377310413
7,2004,0.0802990715226306
7,2005,0.117784700549502
7,2006,0.0849511351184214
7,2007,0.121545463191875
7,2008,0.115922858987097
7,2009,0.12714900584954
7,2010,0.102940466789919
7,2011,0.10927899302297
7,2012,0.0982139106478146
7,2013,0.0879510481760813
7,2014,0.0771589256981832
7,2015,0.10170080311205
7,2016,0.0672590684811273
7,2017,0.138902905354289
7,2018,0.119770168979317
7,2019,0.139424510306201
7,2020,0.157498402202922
