rgn_id,year,pressure_score
6,2012,0.104857200285375
6,2013,0.106101039596822
6,2014,0.105522915465741
6,2015,0.105114162117914
6,2016,0.104861042054556
7,2012,0.104857200285375
7,2013,0.106101039596822
7,2014,0.105522915465741
7,2015,0.105114162117914
7,2016,0.104861042054556
