rgn_id,stock_id,year,bbmsy
6,Thunnus_alalunga-87,2006,1.81
6,Thunnus_alalunga-87,2007,1.79
6,Thunnus_alalunga-87,2008,1.86
6,Thunnus_alalunga-87,2009,1.81
6,Thunnus_alalunga-87,2010,1.79
6,Thunnus_alalunga-87,2011,1.81
6,Thunnus_alalunga-87,2012,1.67
6,Thunnus_alalunga-87,2013,1.49
6,Thunnus_alalunga-87,2014,1.66538461538462
6,Thunnus_alalunga-87,2015,1.64835164835165
6,Thunnus_albacares-87,2001,1.45
6,Thunnus_albacares-87,2002,1.06
6,Thunnus_albacares-87,2003,0.928
6,Thunnus_albacares-87,2004,0.743
6,Thunnus_albacares-87,2005,0.803
6,Thunnus_albacares-87,2006,1.05
6,Thunnus_albacares-87,2007,1.13
6,Thunnus_albacares-87,2008,1.01
6,Thunnus_albacares-87,2009,0.99
6,Thunnus_albacares-87,2010,1.01
6,Thunnus_albacares-87,2011,0.985
6,Thunnus_albacares-87,2012,1.07
6,Thunnus_albacares-87,2013,0.922
6,Thunnus_albacares-87,2014,0.863
6,Thunnus_albacares-87,2015,1.03
6,Thunnus_obesus-87,2001,1.17
6,Thunnus_obesus-87,2002,1.09
6,Thunnus_obesus-87,2003,1.11
6,Thunnus_obesus-87,2004,1.19
6,Thunnus_obesus-87,2005,1.29
6,Thunnus_obesus-87,2006,1.39
6,Thunnus_obesus-87,2007,1.39
6,Thunnus_obesus-87,2008,1.3
6,Thunnus_obesus-87,2009,1.17
6,Thunnus_obesus-87,2010,1.04
6,Thunnus_obesus-87,2011,0.955
6,Thunnus_obesus-87,2012,0.945
6,Thunnus_obesus-87,2013,0.777
6,Thunnus_obesus-87,2014,0.841
6,Thunnus_obesus-87,2015,0.992
6,Rhinobatos_planiceps-87,2001,0.419029148219292
6,Rhinobatos_planiceps-87,2002,0.357517314678944
6,Rhinobatos_planiceps-87,2003,0.286382559712404
6,Rhinobatos_planiceps-87,2004,0.222256513883687
6,Rhinobatos_planiceps-87,2005,0.162045443728405
6,Rhinobatos_planiceps-87,2006,0.147288344289419
6,Rhinobatos_planiceps-87,2007,0.134643718847968
6,Rhinobatos_planiceps-87,2008,0.156089479658967
6,Rhinobatos_planiceps-87,2009,0.180878483572416
6,Rhinobatos_planiceps-87,2010,0.213913116752227
6,Rhinobatos_planiceps-87,2011,0.251894164652114
6,Rhinobatos_planiceps-87,2012,0.274976581583684
6,Rhinobatos_planiceps-87,2013,0.304422574419083
6,Rhinobatos_planiceps-87,2014,0.335292920764289
6,Rhinobatos_planiceps-87,2015,0.371502450891073
6,Tetrapturus_audax-87,2001,1.06
6,Tetrapturus_audax-87,2002,0.964
6,Tetrapturus_audax-87,2003,0.777
6,Tetrapturus_audax-87,2004,0.832
6,Tetrapturus_audax-87,2005,0.961
6,Tetrapturus_audax-87,2006,1.06
6,Tetrapturus_audax-87,2007,1.25
6,Tetrapturus_audax-87,2008,1.27
6,Tetrapturus_audax-87,2009,1.52
6,Tetrapturus_audax-87,2010,1.40477777777778
6,Tetrapturus_audax-87,2011,1.4703111111111
6,Tetrapturus_audax-87,2012,1.53584444444445
6,Tetrapturus_audax-87,2013,1.60137777777777
6,Tetrapturus_audax-87,2014,1.66691111111109
6,Tetrapturus_audax-87,2015,1.73244444444444
6,Xiphias_gladius-87,2001,1.49
6,Xiphias_gladius-87,2002,1.42
6,Xiphias_gladius-87,2003,1.35
6,Xiphias_gladius-87,2004,1.3
6,Xiphias_gladius-87,2005,1.27
6,Xiphias_gladius-87,2006,1.38
6,Xiphias_gladius-87,2007,1.54
6,Xiphias_gladius-87,2008,1.73
6,Xiphias_gladius-87,2009,1.94
6,Xiphias_gladius-87,2010,1.99
6,Xiphias_gladius-87,2011,1.95
6,Xiphias_gladius-87,2012,1.88
6,Xiphias_gladius-87,2013,2.01878787878792
6,Xiphias_gladius-87,2014,2.08270396270402
6,Xiphias_gladius-87,2015,2.14662004662009
6,Merluccius_gayi_gayi-87,2001,0.885452410260896
6,Merluccius_gayi_gayi-87,2002,0.796365404981025
6,Merluccius_gayi_gayi-87,2003,0.68703871654895
6,Merluccius_gayi_gayi-87,2004,0.584005472714647
6,Merluccius_gayi_gayi-87,2005,0.500623684021187
6,Merluccius_gayi_gayi-87,2006,0.443556127997244
6,Merluccius_gayi_gayi-87,2007,0.409606277913809
6,Merluccius_gayi_gayi-87,2008,0.401364683800853
6,Merluccius_gayi_gayi-87,2009,0.404640514376911
6,Merluccius_gayi_gayi-87,2010,0.40593502265094
6,Merluccius_gayi_gayi-87,2011,0.40812785356093
6,Merluccius_gayi_gayi-87,2012,0.411628841676189
6,Merluccius_gayi_gayi-87,2013,0.418728868011401
6,Merluccius_gayi_gayi-87,2014,0.431681453498001
6,Merluccius_gayi_gayi-87,2015,0.460746388599364
6,Isacia_conceptionis-87,2001,1.70918057181016
6,Isacia_conceptionis-87,2002,1.63682919090706
6,Isacia_conceptionis-87,2003,1.48278437190973
6,Isacia_conceptionis-87,2004,1.28727932184158
6,Isacia_conceptionis-87,2005,1.10477896968767
6,Isacia_conceptionis-87,2006,0.948239945803756
6,Isacia_conceptionis-87,2007,0.840633580917929
6,Isacia_conceptionis-87,2008,0.819105428595922
6,Isacia_conceptionis-87,2009,0.835355286034401
6,Isacia_conceptionis-87,2010,0.824391243956532
6,Isacia_conceptionis-87,2011,0.772529474974649
6,Isacia_conceptionis-87,2012,0.701518481013169
6,Isacia_conceptionis-87,2013,0.620932220956014
6,Isacia_conceptionis-87,2014,0.545675089220702
6,Isacia_conceptionis-87,2015,0.495160762285628
6,Cynoscion_analis-87,2001,0.595963452193236
6,Cynoscion_analis-87,2002,0.495302388357956
6,Cynoscion_analis-87,2003,0.434467345464615
6,Cynoscion_analis-87,2004,0.401200875028553
6,Cynoscion_analis-87,2005,0.386600610972832
6,Cynoscion_analis-87,2006,0.385055709204646
6,Cynoscion_analis-87,2007,0.394662925522923
6,Cynoscion_analis-87,2008,0.427147161158232
6,Cynoscion_analis-87,2009,0.466079535614865
6,Cynoscion_analis-87,2010,0.503221620182194
6,Cynoscion_analis-87,2011,0.52515106228257
6,Cynoscion_analis-87,2012,0.541390827886791
6,Cynoscion_analis-87,2013,0.549069627121833
6,Cynoscion_analis-87,2014,0.543174210756918
6,Cynoscion_analis-87,2015,0.533140524859587
6,Isurus_oxyrinchus-87,2001,0.287588929265038
6,Isurus_oxyrinchus-87,2002,0.283259995310706
6,Isurus_oxyrinchus-87,2003,0.28024688056469
6,Isurus_oxyrinchus-87,2004,0.275576656290794
6,Isurus_oxyrinchus-87,2005,0.271718682754364
6,Isurus_oxyrinchus-87,2006,0.271574460155654
6,Isurus_oxyrinchus-87,2007,0.271838336962744
6,Isurus_oxyrinchus-87,2008,0.273617956372316
6,Isurus_oxyrinchus-87,2009,0.276954869326671
6,Isurus_oxyrinchus-87,2010,0.281237531072052
6,Isurus_oxyrinchus-87,2011,0.287493800937089
6,Isurus_oxyrinchus-87,2012,0.294639962218495
6,Isurus_oxyrinchus-87,2013,0.301341555650647
6,Isurus_oxyrinchus-87,2014,0.307524826156175
6,Isurus_oxyrinchus-87,2015,0.313938470039259
6,Ethmidium_maculatum-87,2001,1.22388294848199
6,Ethmidium_maculatum-87,2002,1.10096389436663
6,Ethmidium_maculatum-87,2003,1.08458968154643
6,Ethmidium_maculatum-87,2004,1.08254762571243
6,Ethmidium_maculatum-87,2005,1.08816950916413
6,Ethmidium_maculatum-87,2006,1.03664284373743
6,Ethmidium_maculatum-87,2007,0.994450045805126
6,Ethmidium_maculatum-87,2008,0.91984751791455
6,Ethmidium_maculatum-87,2009,0.793394289626036
6,Ethmidium_maculatum-87,2010,0.658637051134479
6,Ethmidium_maculatum-87,2011,0.552355575387568
6,Ethmidium_maculatum-87,2012,0.45347461501145
6,Ethmidium_maculatum-87,2013,0.396436084272385
6,Ethmidium_maculatum-87,2014,0.408191741034688
6,Ethmidium_maculatum-87,2015,0.427175639270191
6,Thunnus_orientalis-87,2001,0.332758322
6,Thunnus_orientalis-87,2002,0.333156358
6,Thunnus_orientalis-87,2003,0.321613306
6,Thunnus_orientalis-87,2004,0.316040798
6,Thunnus_orientalis-87,2005,0.296138985
6,Thunnus_orientalis-87,2006,0.251558923
6,Thunnus_orientalis-87,2007,0.232851218
6,Thunnus_orientalis-87,2008,0.230064964
6,Thunnus_orientalis-87,2009,0.206182788
6,Thunnus_orientalis-87,2010,0.196231881
6,Thunnus_orientalis-87,2011,0.188669192
6,Thunnus_orientalis-87,2012,0.178320249
6,Thunnus_orientalis-87,2013,0.151440739045448
6,Thunnus_orientalis-87,2014,0.13520614782167
6,Thunnus_orientalis-87,2015,0.118971556597891
6,Dosidicus_gigas-87,2001,1.83883279483162
6,Dosidicus_gigas-87,2002,1.83163908621742
6,Dosidicus_gigas-87,2003,1.81783104962504
6,Dosidicus_gigas-87,2004,1.77417006102933
6,Dosidicus_gigas-87,2005,1.71937517118026
6,Dosidicus_gigas-87,2006,1.64964375189465
6,Dosidicus_gigas-87,2007,1.58371548056175
6,Dosidicus_gigas-87,2008,1.51447062220714
6,Dosidicus_gigas-87,2009,1.47650532004875
6,Dosidicus_gigas-87,2010,1.44325135071855
6,Dosidicus_gigas-87,2011,1.40327788659052
6,Dosidicus_gigas-87,2012,1.34402757011291
6,Dosidicus_gigas-87,2013,1.27453707054753
6,Dosidicus_gigas-87,2014,1.16614470809625
6,Dosidicus_gigas-87,2015,1.04509934593196
6,Argopecten_purpuratus-87,2001,1.64101974624363
6,Argopecten_purpuratus-87,2002,1.61568771539502
6,Argopecten_purpuratus-87,2003,1.61369302610245
6,Argopecten_purpuratus-87,2004,1.63453633445057
6,Argopecten_purpuratus-87,2005,1.64862152939376
6,Argopecten_purpuratus-87,2006,1.63832314658214
6,Argopecten_purpuratus-87,2007,1.60815463040328
6,Argopecten_purpuratus-87,2008,1.57533187127947
6,Argopecten_purpuratus-87,2009,1.5336896798511
6,Argopecten_purpuratus-87,2010,1.44367421911404
6,Argopecten_purpuratus-87,2011,1.25247093380138
6,Argopecten_purpuratus-87,2012,1.07303698933929
6,Argopecten_purpuratus-87,2013,0.897062121759325
6,Argopecten_purpuratus-87,2014,0.674757610911109
6,Argopecten_purpuratus-87,2015,0.492362441648448
7,Coryphaena_hippurus-87,2001,1.8164362527884
7,Coryphaena_hippurus-87,2002,1.77597881195594
7,Coryphaena_hippurus-87,2003,1.7387176984291
7,Coryphaena_hippurus-87,2004,1.68502981772419
7,Coryphaena_hippurus-87,2005,1.63010676770007
7,Coryphaena_hippurus-87,2006,1.59811334836222
7,Coryphaena_hippurus-87,2007,1.58120130549124
7,Coryphaena_hippurus-87,2008,1.5435498467448
7,Coryphaena_hippurus-87,2009,1.4802561350635
7,Coryphaena_hippurus-87,2010,1.41544091690709
7,Coryphaena_hippurus-87,2011,1.34968754897819
7,Coryphaena_hippurus-87,2012,1.25516912251848
7,Coryphaena_hippurus-87,2013,1.18832122319669
7,Coryphaena_hippurus-87,2014,1.13120230412902
7,Coryphaena_hippurus-87,2015,1.05758255104131
7,Katsuwonus_pelamis-87,2001,1.44788561541302
7,Katsuwonus_pelamis-87,2002,1.3975452108512
7,Katsuwonus_pelamis-87,2003,1.34456800312001
7,Katsuwonus_pelamis-87,2004,1.31709325377111
7,Katsuwonus_pelamis-87,2005,1.29396696551219
7,Katsuwonus_pelamis-87,2006,1.24701817236212
7,Katsuwonus_pelamis-87,2007,1.20410650879871
7,Katsuwonus_pelamis-87,2008,1.15594623590291
7,Katsuwonus_pelamis-87,2009,1.10066530839906
7,Katsuwonus_pelamis-87,2010,1.07318149712023
7,Katsuwonus_pelamis-87,2011,1.06073086549062
7,Katsuwonus_pelamis-87,2012,1.04418612894524
7,Katsuwonus_pelamis-87,2013,1.03663863701824
7,Katsuwonus_pelamis-87,2014,1.02718735414339
7,Katsuwonus_pelamis-87,2015,1.00180394196765
7,Scomber_japonicus-87,2001,1.03529158418988
7,Scomber_japonicus-87,2002,0.997189341146044
7,Scomber_japonicus-87,2003,0.947375925367592
7,Scomber_japonicus-87,2004,0.900494632813819
7,Scomber_japonicus-87,2005,0.840120475753259
7,Scomber_japonicus-87,2006,0.784575660983936
7,Scomber_japonicus-87,2007,0.718691555019497
7,Scomber_japonicus-87,2008,0.668259936009481
7,Scomber_japonicus-87,2009,0.631541565864317
7,Scomber_japonicus-87,2010,0.594822711151611
7,Scomber_japonicus-87,2011,0.569296026885394
7,Scomber_japonicus-87,2012,0.55472893184664
7,Scomber_japonicus-87,2013,0.541342814026923
7,Scomber_japonicus-87,2014,0.530291953833375
7,Scomber_japonicus-87,2015,0.521063529383451
7,Scomberomorus_sierra-87,2001,1.10011501635535
7,Scomberomorus_sierra-87,2002,1.03219048778165
7,Scomberomorus_sierra-87,2003,1.03607521280972
7,Scomberomorus_sierra-87,2004,1.15128014518138
7,Scomberomorus_sierra-87,2005,1.30385890201719
7,Scomberomorus_sierra-87,2006,1.39648835113401
7,Scomberomorus_sierra-87,2007,1.47058274688179
7,Scomberomorus_sierra-87,2008,1.501792512187
7,Scomberomorus_sierra-87,2009,1.48923202719998
7,Scomberomorus_sierra-87,2010,1.44720142384054
7,Scomberomorus_sierra-87,2011,1.43352617382207
7,Scomberomorus_sierra-87,2012,1.42731959041257
7,Scomberomorus_sierra-87,2013,1.4338490798771
7,Scomberomorus_sierra-87,2014,1.43591776346457
7,Scomberomorus_sierra-87,2015,1.41287491526247
7,Thunnus_alalunga-87,2001,1.91
7,Thunnus_alalunga-87,2002,1.76
7,Thunnus_alalunga-87,2003,1.78
7,Thunnus_alalunga-87,2004,1.85
7,Thunnus_alalunga-87,2005,1.87
7,Thunnus_alalunga-87,2006,1.81
7,Thunnus_alalunga-87,2007,1.79
7,Thunnus_alalunga-87,2008,1.86
7,Thunnus_alalunga-87,2009,1.81
7,Thunnus_alalunga-87,2010,1.79
7,Thunnus_alalunga-87,2011,1.81
7,Thunnus_alalunga-87,2012,1.67
7,Thunnus_alalunga-87,2013,1.49
7,Thunnus_alalunga-87,2014,1.66538461538462
7,Thunnus_alalunga-87,2015,1.64835164835165
7,Thunnus_albacares-87,2001,1.45
7,Thunnus_albacares-87,2002,1.06
7,Thunnus_albacares-87,2003,0.928
7,Thunnus_albacares-87,2004,0.743
7,Thunnus_albacares-87,2005,0.803
7,Thunnus_albacares-87,2006,1.05
7,Thunnus_albacares-87,2007,1.13
7,Thunnus_albacares-87,2008,1.01
7,Thunnus_albacares-87,2009,0.99
7,Thunnus_albacares-87,2010,1.01
7,Thunnus_albacares-87,2011,0.985
7,Thunnus_albacares-87,2012,1.07
7,Thunnus_albacares-87,2013,0.922
7,Thunnus_albacares-87,2014,0.863
7,Thunnus_albacares-87,2015,1.03
7,Thunnus_obesus-87,2001,1.17
7,Thunnus_obesus-87,2002,1.09
7,Thunnus_obesus-87,2003,1.11
7,Thunnus_obesus-87,2004,1.19
7,Thunnus_obesus-87,2005,1.29
7,Thunnus_obesus-87,2006,1.39
7,Thunnus_obesus-87,2007,1.39
7,Thunnus_obesus-87,2008,1.3
7,Thunnus_obesus-87,2009,1.17
7,Thunnus_obesus-87,2010,1.04
7,Thunnus_obesus-87,2011,0.955
7,Thunnus_obesus-87,2012,0.945
7,Thunnus_obesus-87,2013,0.777
7,Thunnus_obesus-87,2014,0.841
7,Thunnus_obesus-87,2015,0.992
7,Rhinobatos_planiceps-87,2001,0.419029148219292
7,Rhinobatos_planiceps-87,2002,0.357517314678944
7,Rhinobatos_planiceps-87,2003,0.286382559712404
7,Rhinobatos_planiceps-87,2004,0.222256513883687
7,Rhinobatos_planiceps-87,2005,0.162045443728405
7,Rhinobatos_planiceps-87,2006,0.147288344289419
7,Rhinobatos_planiceps-87,2007,0.134643718847968
7,Rhinobatos_planiceps-87,2008,0.156089479658967
7,Rhinobatos_planiceps-87,2009,0.180878483572416
7,Rhinobatos_planiceps-87,2010,0.213913116752227
7,Rhinobatos_planiceps-87,2011,0.251894164652114
7,Rhinobatos_planiceps-87,2012,0.274976581583684
7,Rhinobatos_planiceps-87,2013,0.304422574419083
7,Rhinobatos_planiceps-87,2014,0.335292920764289
7,Rhinobatos_planiceps-87,2015,0.371502450891073
7,Tetrapturus_audax-87,2001,1.06
7,Tetrapturus_audax-87,2002,0.964
7,Tetrapturus_audax-87,2003,0.777
7,Tetrapturus_audax-87,2004,0.832
7,Tetrapturus_audax-87,2005,0.961
7,Tetrapturus_audax-87,2006,1.06
7,Tetrapturus_audax-87,2007,1.25
7,Tetrapturus_audax-87,2008,1.27
7,Tetrapturus_audax-87,2009,1.52
7,Tetrapturus_audax-87,2010,1.40477777777778
7,Tetrapturus_audax-87,2011,1.4703111111111
7,Tetrapturus_audax-87,2012,1.53584444444445
7,Tetrapturus_audax-87,2013,1.60137777777777
7,Tetrapturus_audax-87,2014,1.66691111111109
7,Tetrapturus_audax-87,2015,1.73244444444444
7,Xiphias_gladius-87,2001,1.49
7,Xiphias_gladius-87,2002,1.42
7,Xiphias_gladius-87,2003,1.35
7,Xiphias_gladius-87,2004,1.3
7,Xiphias_gladius-87,2005,1.27
7,Xiphias_gladius-87,2006,1.38
7,Xiphias_gladius-87,2007,1.54
7,Xiphias_gladius-87,2008,1.73
7,Xiphias_gladius-87,2009,1.94
7,Xiphias_gladius-87,2010,1.99
7,Xiphias_gladius-87,2011,1.95
7,Xiphias_gladius-87,2012,1.88
7,Xiphias_gladius-87,2013,2.01878787878792
7,Xiphias_gladius-87,2014,2.08270396270402
7,Xiphias_gladius-87,2015,2.14662004662009
7,Merluccius_gayi_gayi-87,2001,0.885452410260896
7,Merluccius_gayi_gayi-87,2002,0.796365404981025
7,Merluccius_gayi_gayi-87,2003,0.68703871654895
7,Merluccius_gayi_gayi-87,2004,0.584005472714647
7,Merluccius_gayi_gayi-87,2005,0.500623684021187
7,Merluccius_gayi_gayi-87,2006,0.443556127997244
7,Merluccius_gayi_gayi-87,2007,0.409606277913809
7,Merluccius_gayi_gayi-87,2008,0.401364683800853
7,Merluccius_gayi_gayi-87,2009,0.404640514376911
7,Merluccius_gayi_gayi-87,2010,0.40593502265094
7,Merluccius_gayi_gayi-87,2011,0.40812785356093
7,Merluccius_gayi_gayi-87,2012,0.411628841676189
7,Merluccius_gayi_gayi-87,2013,0.418728868011401
7,Merluccius_gayi_gayi-87,2014,0.431681453498001
7,Merluccius_gayi_gayi-87,2015,0.460746388599364
7,Isacia_conceptionis-87,2001,1.70918057181016
7,Isacia_conceptionis-87,2002,1.63682919090706
7,Isacia_conceptionis-87,2003,1.48278437190973
7,Isacia_conceptionis-87,2004,1.28727932184158
7,Isacia_conceptionis-87,2005,1.10477896968767
7,Isacia_conceptionis-87,2006,0.948239945803756
7,Isacia_conceptionis-87,2007,0.840633580917929
7,Isacia_conceptionis-87,2008,0.819105428595922
7,Isacia_conceptionis-87,2009,0.835355286034401
7,Isacia_conceptionis-87,2010,0.824391243956532
7,Isacia_conceptionis-87,2011,0.772529474974649
7,Isacia_conceptionis-87,2012,0.701518481013169
7,Isacia_conceptionis-87,2013,0.620932220956014
7,Isacia_conceptionis-87,2014,0.545675089220702
7,Isacia_conceptionis-87,2015,0.495160762285628
7,Cynoscion_analis-87,2001,0.595963452193236
7,Cynoscion_analis-87,2002,0.495302388357956
7,Cynoscion_analis-87,2003,0.434467345464615
7,Cynoscion_analis-87,2004,0.401200875028553
7,Cynoscion_analis-87,2005,0.386600610972832
7,Cynoscion_analis-87,2006,0.385055709204646
7,Cynoscion_analis-87,2007,0.394662925522923
7,Cynoscion_analis-87,2008,0.427147161158232
7,Cynoscion_analis-87,2009,0.466079535614865
7,Cynoscion_analis-87,2010,0.503221620182194
7,Cynoscion_analis-87,2011,0.52515106228257
7,Cynoscion_analis-87,2012,0.541390827886791
7,Cynoscion_analis-87,2013,0.549069627121833
7,Cynoscion_analis-87,2014,0.543174210756918
7,Cynoscion_analis-87,2015,0.533140524859587
7,Isurus_oxyrinchus-87,2001,0.287588929265038
7,Isurus_oxyrinchus-87,2002,0.283259995310706
7,Isurus_oxyrinchus-87,2003,0.28024688056469
7,Isurus_oxyrinchus-87,2004,0.275576656290794
7,Isurus_oxyrinchus-87,2005,0.271718682754364
7,Isurus_oxyrinchus-87,2006,0.271574460155654
7,Isurus_oxyrinchus-87,2007,0.271838336962744
7,Isurus_oxyrinchus-87,2008,0.273617956372316
7,Isurus_oxyrinchus-87,2009,0.276954869326671
7,Isurus_oxyrinchus-87,2010,0.281237531072052
7,Isurus_oxyrinchus-87,2011,0.287493800937089
7,Isurus_oxyrinchus-87,2012,0.294639962218495
7,Isurus_oxyrinchus-87,2013,0.301341555650647
7,Isurus_oxyrinchus-87,2014,0.307524826156175
7,Isurus_oxyrinchus-87,2015,0.313938470039259
7,Ethmidium_maculatum-87,2001,1.22388294848199
7,Ethmidium_maculatum-87,2002,1.10096389436663
7,Ethmidium_maculatum-87,2003,1.08458968154643
7,Ethmidium_maculatum-87,2004,1.08254762571243
7,Ethmidium_maculatum-87,2005,1.08816950916413
7,Ethmidium_maculatum-87,2006,1.03664284373743
7,Ethmidium_maculatum-87,2007,0.994450045805126
7,Ethmidium_maculatum-87,2008,0.91984751791455
7,Ethmidium_maculatum-87,2009,0.793394289626036
7,Ethmidium_maculatum-87,2010,0.658637051134479
7,Ethmidium_maculatum-87,2011,0.552355575387568
7,Ethmidium_maculatum-87,2012,0.45347461501145
7,Ethmidium_maculatum-87,2013,0.396436084272385
7,Ethmidium_maculatum-87,2014,0.408191741034688
7,Ethmidium_maculatum-87,2015,0.427175639270191
7,Thunnus_orientalis-87,2001,0.332758322
7,Thunnus_orientalis-87,2002,0.333156358
7,Thunnus_orientalis-87,2003,0.321613306
7,Thunnus_orientalis-87,2004,0.316040798
7,Thunnus_orientalis-87,2005,0.296138985
7,Thunnus_orientalis-87,2006,0.251558923
7,Thunnus_orientalis-87,2007,0.232851218
7,Thunnus_orientalis-87,2008,0.230064964
7,Thunnus_orientalis-87,2009,0.206182788
7,Thunnus_orientalis-87,2010,0.196231881
7,Thunnus_orientalis-87,2011,0.188669192
7,Thunnus_orientalis-87,2012,0.178320249
7,Thunnus_orientalis-87,2013,0.151440739045448
7,Thunnus_orientalis-87,2014,0.13520614782167
7,Thunnus_orientalis-87,2015,0.118971556597891
7,Dosidicus_gigas-87,2001,1.83883279483162
7,Dosidicus_gigas-87,2002,1.83163908621742
7,Dosidicus_gigas-87,2003,1.81783104962504
7,Dosidicus_gigas-87,2004,1.77417006102933
7,Dosidicus_gigas-87,2005,1.71937517118026
7,Dosidicus_gigas-87,2006,1.64964375189465
7,Dosidicus_gigas-87,2007,1.58371548056175
7,Dosidicus_gigas-87,2008,1.51447062220714
7,Dosidicus_gigas-87,2009,1.47650532004875
7,Dosidicus_gigas-87,2010,1.44325135071855
7,Dosidicus_gigas-87,2011,1.40327788659052
7,Dosidicus_gigas-87,2012,1.34402757011291
7,Dosidicus_gigas-87,2013,1.27453707054753
7,Dosidicus_gigas-87,2014,1.16614470809625
7,Dosidicus_gigas-87,2015,1.04509934593196
7,Argopecten_purpuratus-87,2001,1.64101974624363
7,Argopecten_purpuratus-87,2002,1.61568771539502
7,Argopecten_purpuratus-87,2003,1.61369302610245
7,Argopecten_purpuratus-87,2004,1.63453633445057
7,Argopecten_purpuratus-87,2005,1.64862152939376
7,Argopecten_purpuratus-87,2006,1.63832314658214
7,Argopecten_purpuratus-87,2007,1.60815463040328
7,Argopecten_purpuratus-87,2008,1.57533187127947
7,Argopecten_purpuratus-87,2009,1.5336896798511
7,Argopecten_purpuratus-87,2010,1.44367421911404
7,Argopecten_purpuratus-87,2011,1.25247093380138
7,Argopecten_purpuratus-87,2012,1.07303698933929
7,Argopecten_purpuratus-87,2013,0.897062121759325
7,Argopecten_purpuratus-87,2014,0.674757610911109
7,Argopecten_purpuratus-87,2015,0.492362441648448
