year,rgn_id,fao_rgn,taxon_scientific_name,taxon_common_name,taxon_key,tons,stock_id
1962,137,87,Sphyraena,"Barracudas, sennets",500372,550.908969337157,Sphyraena-87
1962,137,87,Sphyrna,Hammerhead sharks,500693,6.41562,Sphyrna-87
1962,137,87,Synodontidae,"Lizardfishes, sauries",400160,0.161072725158079,Synodontidae-87
1962,137,87,Teuthida,Squids,390002,468.194170722619,Teuthida-87
1962,137,87,Thunnus,Tunas,501905,3.02657890739767,Thunnus-87
1962,137,87,Thunnus albacares,Yellowfin tuna,600143,8649.20921522624,Thunnus_albacares-87
1962,137,87,Thunnus obesus,Bigeye tuna,600146,644.338132348911,Thunnus_obesus-87
1962,137,87,Trachurus murphyi,Chilean jack mackerel,600367,1.29878443086776,Trachurus_murphyi-87
1962,137,87,Triakidae,Houndsharks,400488,141.477250757829,Triakidae-87
1962,137,87,Trichiurus,Hairtails,500114,1421.22124697529,Trichiurus-87
1962,137,87,Xiphias gladius,Swordfish,600226,5.79895151152687,Xiphias_gladius-87
1963,137,87,Acanthocybium solandri,Wahoo,600089,4.41563588283358,Acanthocybium_solandri-87
1963,137,87,Alopias,Thresher sharks,500639,39.888420000000004,Alopias-87
1963,137,87,Bothidae,Lefteye flounders,400439,1178.27966466552,Bothidae-87
1963,137,87,Brama australis,Southern rays bream,654793,0.0140184981581624,Brama_australis-87
1963,137,87,Bramidae,Pomfrets,400319,1395.83076804003,Bramidae-87
1963,137,87,Carangidae,"Jacks, pompanos",400314,18547.7053018291,Carangidae-87
1963,137,87,Carcharhinus falciformis,Silky shark,600868,47.140860000000004,Carcharhinus_falciformis-87
1963,137,87,Cetengraulis mysticetus,Pacific anchoveta,600548,234.823630740648,Cetengraulis_mysticetus-87
1963,137,87,Chaetodipterus zonatus,Pacific spadefish,603599,84.8458856043639,Chaetodipterus_zonatus-87
1963,137,87,Chondrichthyes,"Sharks, rays, chimaeras",200538,3.928405,Chondrichthyes-87
1963,137,87,Coryphaena hippurus,Common dolphinfish,600006,470.940360586199,Coryphaena_hippurus-87
1963,137,87,Crassostrea gigas,Pacific cupped oyster,690283,3.0036752907281,Crassostrea_gigas-87
1963,137,87,Cynoscion analis,Peruvian weakfish,600403,10.5237845269066,Cynoscion_analis-87
1963,137,87,Dasyatis longa,Longtail stingray,613178,237.343936753539,Dasyatis_longa-87
1963,137,87,Dosidicus gigas,Jumbo flying squid,690206,1032.55613895931,Dosidicus_gigas-87
1963,137,87,Elasmobranchii,"Sharks, rays, skates",200004,310.259231367254,Elasmobranchii-87
1963,137,87,Engraulis ringens,Anchoveta,600004,16847.102667624,Engraulis_ringens-87
1963,137,87,Epinephelus,"Seabasses, hinds",500366,190.613428958938,Epinephelus-87
1963,137,87,Ethmidium maculatum,Pacific menhaden,601593,3.73954592457278,Ethmidium_maculatum-87
1963,137,87,Fistularia corneta,Pacific cornetfish,608289,12578.6029364967,Fistularia_corneta-87
1963,137,87,Gastropoda,Sea snails,290006,0.00626521159297353,Gastropoda-87
1963,137,87,Haemulidae,"Grunts, sweetlips, bonnetmouths",400327,0.564888539841326,Haemulidae-87
1963,137,87,Hyporthodus mystacinus,Misty grouper,601206,15.6307880852556,Hyporthodus_mystacinus-87
1963,137,87,Isacia conceptionis,Cabinza grunt,600397,1.86747754731705,Isacia_conceptionis-87
1963,137,87,Katsuwonus pelamis,Skipjack tuna,600107,50098.2297356465,Katsuwonus_pelamis-87
1963,137,87,Litopenaeus vannamei,Whiteleg shrimp,690440,4897.76615170953,Litopenaeus_vannamei-87
1963,137,87,Lobotes pacificus,Pacific tripletail,660984,54.9249599713596,Lobotes_pacificus-87
1963,137,87,Lutjanidae,Snappers,400323,110.983251704379,Lutjanidae-87
1963,137,87,Lutjanus,Snappers,500357,628.875021354588,Lutjanus-87
1963,137,87,Malacanthidae,Tilefishes,400308,487.842075103371,Malacanthidae-87
1963,137,87,Manta birostris,Giant manta,602061,24.5397332493666,Manta_birostris-87
1963,137,87,Marine fishes not identified,Marine fishes nei,100039,26724.9222091965,Marine_fishes_not_identified-87
1963,137,87,Marine pelagic fishes not identified,Pelagic fishes,100339,9.85244796789208,Marine_pelagic_fishes_not_identified-87
1963,137,87,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,43.8245461071449,Miscellaneous_aquatic_invertebrates-87
1963,137,87,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,7.38567517943932,Miscellaneous_marine_crustaceans-87
1963,137,87,Mollusca,"Clams, seasnails, squids, octopuses",190195,30.9760356692854,Mollusca-87
1963,137,87,Mugil,Grey mullets,500152,33.0876427937416,Mugil-87
1963,137,87,Mugil cephalus,Flathead grey mullet,600785,27.4128210672788,Mugil_cephalus-87
1963,137,87,Mugilidae,"Mullets, grey mullets",400359,33.0876427937416,Mugilidae-87
1963,137,87,Mycteroperca,"Scamps, gags",503028,187.299242359138,Mycteroperca-87
1963,137,87,Mycteroperca xenarcha,Broomtail grouper,603334,148.448934398726,Mycteroperca_xenarcha-87
1963,137,87,Opisthonema libertate,Pacific thread herring,601484,1135.89553655034,Opisthonema_libertate-87
1963,137,87,Panulirus,Spiny lobsters,590083,190,Panulirus-87
1963,137,87,Panulirus gracilis,Blue spiny lobster,690619,195.392901848734,Panulirus_gracilis-87
1963,137,87,Paralabrax,Sand basses,502364,142.825053956379,Paralabrax-87
1963,137,87,Paralabrax humeralis,Peruvian rock seabass,600352,71.4912757944094,Paralabrax_humeralis-87
1963,137,87,Paralonchurus peruanus,Peruvian banded croaker,600424,12.1208306831231,Paralonchurus_peruanus-87
1963,137,87,Peristediidae,"Armored searobins, gurnards",400581,4775.30902400515,Peristediidae-87
1963,137,87,Pleuronectiformes,Flatfishes,300061,0.0450049382530001,Pleuronectiformes-87
1963,137,87,Pomadasys,Grunters,500516,2121.52782707532,Pomadasys-87
1963,137,87,Prionace glauca,Blue shark,600898,203.06832,Prionace_glauca-87
1963,137,87,Rajiformes,Skates and rays,300014,547.427395630143,Rajiformes-87
1963,137,87,Sarda chiliensis,Eastern Pacific bonito,600113,1290.59532421364,Sarda_chiliensis-87
1963,137,87,Sardinops sagax,Pacific sardine,601477,2118.72956325979,Sardinops_sagax-87
1963,137,87,Sciaenidae,"Drums, croakers",400331,3693.30294022581,Sciaenidae-87
1963,137,87,Scomber japonicus,Chub mackerel,600117,4174.22213631474,Scomber_japonicus-87
1963,137,87,Scomberomorus sierra,Pacific sierra,600136,866.649384044924,Scomberomorus_sierra-87
1963,137,87,Scombridae,"Mackerels, tunas, bonitos",400416,7120.23931764415,Scombridae-87
1963,137,87,Seriola,Amberjacks,500928,791.210845063211,Seriola-87
1963,137,87,Serranidae,"Basses, groupers, hinds",400289,2389.30059746294,Serranidae-87
1963,137,87,Sphyraena,"Barracudas, sennets",500372,560.834631269384,Sphyraena-87
1963,137,87,Sphyrna,Hammerhead sharks,500693,6.950255,Sphyrna-87
1963,137,87,Synodontidae,"Lizardfishes, sauries",400160,0.230079247896279,Synodontidae-87
1963,137,87,Teuthida,Squids,390002,476.629569882709,Teuthida-87
1963,137,87,Thunnus,Tunas,501905,2.98267839499478,Thunnus-87
1963,137,87,Thunnus albacares,Yellowfin tuna,600143,6578.63498007082,Thunnus_albacares-87
1963,137,87,Thunnus obesus,Bigeye tuna,600146,130.216640981,Thunnus_obesus-87
1963,137,87,Trachurus murphyi,Chilean jack mackerel,600367,3.79436233051867,Trachurus_murphyi-87
1963,137,87,Triakidae,Houndsharks,400488,150.507713572158,Triakidae-87
1963,137,87,Trichiurus,Hairtails,500114,1446.82722257838,Trichiurus-87
1963,137,87,Xiphias gladius,Swordfish,600226,17.5887925082246,Xiphias_gladius-87
1964,137,87,Acanthocybium solandri,Wahoo,600089,4.35578168746109,Acanthocybium_solandri-87
1964,137,87,Alopias,Thresher sharks,500639,42.95676,Alopias-87
1964,137,87,Bothidae,Lefteye flounders,400439,1178.27966466552,Bothidae-87
1964,137,87,Brama australis,Southern rays bream,654793,0.0177771708304752,Brama_australis-87
1964,137,87,Bramidae,Pomfrets,400319,1399.07718948675,Bramidae-87
1964,137,87,Carangidae,"Jacks, pompanos",400314,18655.4597718482,Carangidae-87
1964,137,87,Carcharhinus falciformis,Silky shark,600868,50.76708,Carcharhinus_falciformis-87
1964,137,87,Cetengraulis mysticetus,Pacific anchoveta,600548,397.393836638019,Cetengraulis_mysticetus-87
1964,137,87,Chaetodipterus zonatus,Pacific spadefish,603599,85.0432200585107,Chaetodipterus_zonatus-87
1964,137,87,Chondrichthyes,"Sharks, rays, chimaeras",200538,4.23059,Chondrichthyes-87
1964,137,87,Clupeidae,"Herrings, sardines, menhadens",400043,0.704340696719177,Clupeidae-87
1964,137,87,Coryphaena hippurus,Common dolphinfish,600006,189.094482437635,Coryphaena_hippurus-87
1964,137,87,Crassostrea gigas,Pacific cupped oyster,690283,3.01066123494576,Crassostrea_gigas-87
1964,137,87,Cynoscion analis,Peruvian weakfish,600403,10.7602760847222,Cynoscion_analis-87
1964,137,87,Dasyatis longa,Longtail stingray,613178,237.895950983466,Dasyatis_longa-87
1964,137,87,Dosidicus gigas,Jumbo flying squid,690206,1034.99146931489,Dosidicus_gigas-87
1964,137,87,Elasmobranchii,"Sharks, rays, skates",200004,280.604676075199,Elasmobranchii-87
1964,137,87,Engraulidae,"Anchovies, round herrings",400454,3.94986102444881,Engraulidae-87
1964,137,87,Engraulis ringens,Anchoveta,600004,23221.7829237483,Engraulis_ringens-87
1964,137,87,Epinephelus,"Seabasses, hinds",500366,190.12871691668,Epinephelus-87
1964,137,87,Ethmidium maculatum,Pacific menhaden,601593,6.62549149399727,Ethmidium_maculatum-87
1964,137,87,Euthynnus lineatus,Black skipjack,600098,3.5165670719677,Euthynnus_lineatus-87
1964,137,87,Fistularia corneta,Pacific cornetfish,608289,12607.8582354039,Fistularia_corneta-87
1964,137,87,Gastropoda,Sea snails,290006,0.00790595618757917,Gastropoda-87
1964,137,87,Haemulidae,"Grunts, sweetlips, bonnetmouths",400327,1.07247368093624,Haemulidae-87
1964,137,87,Hyporthodus mystacinus,Misty grouper,601206,15.4007265381055,Hyporthodus_mystacinus-87
1964,137,87,Isacia conceptionis,Cabinza grunt,600397,1.02291254764699,Isacia_conceptionis-87
1964,137,87,Katsuwonus pelamis,Skipjack tuna,600107,17967.6450716188,Katsuwonus_pelamis-87
1964,137,87,Litopenaeus vannamei,Whiteleg shrimp,690440,4897.76615170953,Litopenaeus_vannamei-87
1964,137,87,Lobotes pacificus,Pacific tripletail,660984,55.0527043742588,Lobotes_pacificus-87
1964,137,87,Loliginidae,Common pencil squids,490010,0.567849987816306,Loliginidae-87
1964,137,87,Loligo,Common squids,590010,0.00127869527208988,Loligo-87
1964,137,87,Lutjanidae,Snappers,400323,109.366795630089,Lutjanidae-87
1964,137,87,Lutjanus,Snappers,500357,628.875021354588,Lutjanus-87
1964,137,87,Malacanthidae,Tilefishes,400308,488.593172699608,Malacanthidae-87
1964,137,87,Manta birostris,Giant manta,602061,24.5968077301287,Manta_birostris-87
1964,137,87,Marine fishes not identified,Marine fishes nei,100039,27957.0673575783,Marine_fishes_not_identified-87
1964,137,87,Marine pelagic fishes not identified,Pelagic fishes,100339,5.7352512928597,Marine_pelagic_fishes_not_identified-87
1964,137,87,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,43.9264731814242,Miscellaneous_aquatic_invertebrates-87
1964,137,87,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,7.40285277349304,Miscellaneous_marine_crustaceans-87
1964,137,87,Mollusca,"Clams, seasnails, squids, octopuses",190195,3.69388378694679,Mollusca-87
1964,137,87,Mugil,Grey mullets,500152,32.6006427620632,Mugil-87
1964,137,87,Mugil cephalus,Flathead grey mullet,600785,24.6809495247647,Mugil_cephalus-87
1964,137,87,Mugilidae,"Mullets, grey mullets",400359,32.6032822031015,Mugilidae-87
1964,137,87,Mycteroperca,"Scamps, gags",503028,184.542480944283,Mycteroperca-87
1964,137,87,Mycteroperca xenarcha,Broomtail grouper,603334,148.448934398726,Mycteroperca_xenarcha-87
1964,137,87,Opisthonema libertate,Pacific thread herring,601484,1922.28475416212,Opisthonema_libertate-87
1964,137,87,Panulirus,Spiny lobsters,590083,142.5,Panulirus-87
1964,137,87,Panulirus gracilis,Blue spiny lobster,690619,142.612352121849,Panulirus_gracilis-87
1964,137,87,Paralabrax,Sand basses,502364,140.722885293751,Paralabrax-87
1964,137,87,Paralabrax humeralis,Peruvian rock seabass,600352,84.6813076969379,Paralabrax_humeralis-87
1964,137,87,Paralonchurus peruanus,Peruvian banded croaker,600424,21.5975216013503,Paralonchurus_peruanus-87
1964,137,87,Penaeidae,Commercial shrimps and prawns,490043,0.00149821587669749,Penaeidae-87
1964,137,87,Peristediidae,"Armored searobins, gurnards",400581,4786.41543173397,Peristediidae-87
1964,137,87,Pleuronectiformes,Flatfishes,300061,0.120667366297282,Pleuronectiformes-87
1964,137,87,Pomadasys,Grunters,500516,2123.9153480062,Pomadasys-87
1964,137,87,Prionace glauca,Blue shark,600898,218.68896,Prionace_glauca-87
1964,137,87,Rajiformes,Skates and rays,300014,548.99086123597294,Rajiformes-87
1964,137,87,Sarda chiliensis,Eastern Pacific bonito,600113,1086.6093640684,Sarda_chiliensis-87
1964,137,87,Sardinops sagax,Pacific sardine,601477,3621.46838080212,Sardinops_sagax-87
1964,137,87,Sciaenidae,"Drums, croakers",400331,3706.36343428411,Sciaenidae-87
1964,137,87,Scomber japonicus,Chub mackerel,600117,6990.99880922707,Scomber_japonicus-87
1964,137,87,Scomberomorus sierra,Pacific sierra,600136,870.834126837195,Scomberomorus_sierra-87
1964,137,87,Scombridae,"Mackerels, tunas, bonitos",400416,7829.61595009776,Scombridae-87
1964,137,87,Seriola,Amberjacks,500928,791.176859746827,Seriola-87
1964,137,87,Serranidae,"Basses, groupers, hinds",400289,2389.20214077782,Serranidae-87
1964,137,87,Sphyraena,"Barracudas, sennets",500372,562.139019750214,Sphyraena-87
1964,137,87,Sphyrna,Hammerhead sharks,500693,7.48489,Sphyrna-87
1964,137,87,Synodontidae,"Lizardfishes, sauries",400160,0.437443848724567,Synodontidae-87
1964,137,87,Teuthida,Squids,390002,477.738114337552,Teuthida-87
1964,137,87,Thunnus,Tunas,501905,2.93877788259188,Thunnus-87
1964,137,87,Thunnus albacares,Yellowfin tuna,600143,7815.40751468505,Thunnus_albacares-87
1964,137,87,Thunnus obesus,Bigeye tuna,600146,121.497364231667,Thunnus_obesus-87
1964,137,87,Thunnus orientalis,Pacific bluefin tuna,614290,3.44960919975446e-5,Thunnus_orientalis-87
1964,137,87,Trachurus murphyi,Chilean jack mackerel,600367,3.40350929880124,Trachurus_murphyi-87
1964,137,87,Triakidae,Houndsharks,400488,150.507713572158,Triakidae-87
1964,137,87,Trichiurus,Hairtails,500114,1450.19225151501,Trichiurus-87
1964,137,87,Xiphias gladius,Swordfish,600226,14.3893485579264,Xiphias_gladius-87
1965,137,87,Acanthocybium solandri,Wahoo,600089,4.29601226636085,Acanthocybium_solandri-87
1965,137,87,Alopias,Thresher sharks,500639,46.0251,Alopias-87
1965,137,87,Bothidae,Lefteye flounders,400439,1343.2388177187,Bothidae-87
1965,137,87,Brama australis,Southern rays bream,654793,0.0191667863980848,Brama_australis-87
1965,137,87,Bramidae,Pomfrets,400319,1401.57732529077,Bramidae-87
1965,137,87,Carangidae,"Jacks, pompanos",400314,18918.6954971181,Carangidae-87
1965,137,87,Carcharhinus falciformis,Silky shark,600868,54.3933,Carcharhinus_falciformis-87
1965,137,87,Cetengraulis mysticetus,Pacific anchoveta,600548,427.499430322718,Cetengraulis_mysticetus-87
1965,137,87,Chaetodipterus zonatus,Pacific spadefish,603599,85.1951913728564,Chaetodipterus_zonatus-87
1965,137,87,Chondrichthyes,"Sharks, rays, chimaeras",200538,4.532775,Chondrichthyes-87
1965,137,87,Clupeidae,"Herrings, sardines, menhadens",400043,0.939072026598512,Clupeidae-87
1965,137,87,Coryphaena hippurus,Common dolphinfish,600006,413.067306945076,Coryphaena_hippurus-87
1965,137,87,Crassostrea gigas,Pacific cupped oyster,690283,3.01604125400677,Crassostrea_gigas-87
1965,137,87,Cynoscion analis,Peruvian weakfish,600403,11.5716824400913,Cynoscion_analis-87
1965,137,87,Dasyatis longa,Longtail stingray,613178,238.32106847459,Dasyatis_longa-87
1965,137,87,Dosidicus gigas,Jumbo flying squid,690206,1036.84288355244,Dosidicus_gigas-87
1965,137,87,Elasmobranchii,"Sharks, rays, skates",200004,473.09315569864,Elasmobranchii-87
1965,137,87,Engraulidae,"Anchovies, round herrings",400454,5.26620712716034,Engraulidae-87
1965,137,87,Engraulis ringens,Anchoveta,600004,18559.1646318494,Engraulis_ringens-87
1965,137,87,Epinephelus,"Seabasses, hinds",500366,211.719377943798,Epinephelus-87
1965,137,87,Ethmidium maculatum,Pacific menhaden,601593,3.38006178997214,Ethmidium_maculatum-87
1965,137,87,Euthynnus lineatus,Black skipjack,600098,11.2530146302966,Euthynnus_lineatus-87
1965,137,87,Fistularia corneta,Pacific cornetfish,608289,12630.3883416933,Fistularia_corneta-87
1965,137,87,Gastropoda,Sea snails,290006,0.0079351278093859,Gastropoda-87
1965,137,87,Haemulidae,"Grunts, sweetlips, bonnetmouths",400327,1.35388389288166,Haemulidae-87
1965,137,87,Hyporthodus mystacinus,Misty grouper,601206,15.1706649909553,Hyporthodus_mystacinus-87
1965,137,87,Isacia conceptionis,Cabinza grunt,600397,1.21893596334732,Isacia_conceptionis-87
1965,137,87,Katsuwonus pelamis,Skipjack tuna,600107,50328.3701447966,Katsuwonus_pelamis-87
1965,137,87,Litopenaeus vannamei,Whiteleg shrimp,690440,5583.45341294887,Litopenaeus_vannamei-87
1965,137,87,Lobotes pacificus,Pacific tripletail,660984,55.1510829614792,Lobotes_pacificus-87
1965,137,87,Loliginidae,Common pencil squids,490010,0.757093891275187,Loliginidae-87
1965,137,87,Loligo,Common squids,590010,0.00945178575328137,Loligo-87
1965,137,87,Lutjanidae,Snappers,400323,110.682685619942,Lutjanidae-87
1965,137,87,Lutjanus,Snappers,500357,716.917524344231,Lutjanus-87
1965,137,87,Malacanthidae,Tilefishes,400308,511.283464202335,Malacanthidae-87
1965,137,87,Manta birostris,Giant manta,602061,24.6407619594828,Manta_birostris-87
1965,137,87,Marine fishes not identified,Marine fishes nei,100039,29690.1061842671,Marine_fishes_not_identified-87
1965,137,87,Marine pelagic fishes not identified,Pelagic fishes,100339,11.2010459461467,Marine_pelagic_fishes_not_identified-87
1965,137,87,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,44.0049693138536,Miscellaneous_aquatic_invertebrates-87
1965,137,87,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,7.4160815913238,Miscellaneous_marine_crustaceans-87
1965,137,87,Mollusca,"Clams, seasnails, squids, octopuses",190195,3.46358852042851,Mollusca-87
1965,137,87,Mugil,Grey mullets,500152,32.1136427303847,Mugil-87
1965,137,87,Mugil cephalus,Flathead grey mullet,600785,30.7959149622877,Mugil_cephalus-87
1965,137,87,Mugilidae,"Mullets, grey mullets",400359,32.1159248871904,Mugilidae-87
1965,137,87,Mycteroperca,"Scamps, gags",503028,181.78571952943,Mycteroperca-87
1965,137,87,Mycteroperca xenarcha,Broomtail grouper,603334,169.231785214547,Mycteroperca_xenarcha-87
1965,137,87,Opisthonema libertate,Pacific thread herring,601484,2067.91238705319,Opisthonema_libertate-87
1965,137,87,Panulirus,Spiny lobsters,590083,142.5,Panulirus-87
1965,137,87,Panulirus gracilis,Blue spiny lobster,690619,143.848225462184,Panulirus_gracilis-87
1965,137,87,Paralabrax,Sand basses,502364,138.620716631123,Paralabrax-87
1965,137,87,Paralabrax humeralis,Peruvian rock seabass,600352,83.3574757629129,Paralabrax_humeralis-87
1965,137,87,Paralonchurus peruanus,Peruvian banded croaker,600424,26.5062455508382,Paralonchurus_peruanus-87
1965,137,87,Penaeidae,Commercial shrimps and prawns,490043,0.00149821587669749,Penaeidae-87
1965,137,87,Peristediidae,"Armored searobins, gurnards",400581,4794.96870433657,Peristediidae-87
1965,137,87,Pleuronectiformes,Flatfishes,300061,0.0480986464696611,Pleuronectiformes-87
1965,137,87,Pomadasys,Grunters,500516,2279.05259424621,Pomadasys-87
1965,137,87,Prionace glauca,Blue shark,600898,234.3096,Prionace_glauca-87
1965,137,87,Rajiformes,Skates and rays,300014,549.913834295863,Rajiformes-87
1965,137,87,Sarda chiliensis,Eastern Pacific bonito,600113,892.155262555681,Sarda_chiliensis-87
1965,137,87,Sardinops sagax,Pacific sardine,601477,3876.40552222132,Sardinops_sagax-87
1965,137,87,Sciaenidae,"Drums, croakers",400331,3802.13655815981,Sciaenidae-87
1965,137,87,Scomber japonicus,Chub mackerel,600117,7531.02045650433,Scomber_japonicus-87
1965,137,87,Scomberomorus sierra,Pacific sierra,600136,873.469070896248,Scomberomorus_sierra-87
1965,137,87,Scombridae,"Mackerels, tunas, bonitos",400416,7590.41416291118,Scombridae-87
1965,137,87,Seriola,Amberjacks,500928,901.589129595588,Seriola-87
1965,137,87,Serranidae,"Basses, groupers, hinds",400289,2567.4337339948,Serranidae-87
1965,137,87,Sphyraena,"Barracudas, sennets",500372,563.14355609794,Sphyraena-87
1965,137,87,Sphyrna,Hammerhead sharks,500693,8.019525,Sphyrna-87
1965,137,87,Synodontidae,"Lizardfishes, sauries",400160,0.552397214519283,Synodontidae-87
1965,137,87,Teuthida,Squids,390002,478.591827180256,Teuthida-87
1965,137,87,Thunnus,Tunas,501905,2.89487737018899,Thunnus-87
1965,137,87,Thunnus albacares,Yellowfin tuna,600143,7595.80860287639,Thunnus_albacares-87
1965,137,87,Thunnus obesus,Bigeye tuna,600146,25.35366,Thunnus_obesus-87
1965,137,87,Trachurus murphyi,Chilean jack mackerel,600367,5.00530478363816,Trachurus_murphyi-87
1965,137,87,Triakidae,Houndsharks,400488,171.578793472261,Triakidae-87
1965,137,87,Trichiurus,Hairtails,500114,1452.78372938197,Trichiurus-87
1965,137,87,Xiphias gladius,Swordfish,600226,49.1630837405395,Xiphias_gladius-87
1966,137,87,Acanthocybium solandri,Wahoo,600089,4.23629324794611,Acanthocybium_solandri-87
1966,137,87,Alopias,Thresher sharks,500639,49.09344,Alopias-87
1966,137,87,Bothidae,Lefteye flounders,400439,1248.97644454545,Bothidae-87
1966,137,87,Brama australis,Southern rays bream,654793,0.0372960720701762,Brama_australis-87
1966,137,87,Bramidae,Pomfrets,400319,1403.33117545209,Bramidae-87
1966,137,87,Carangidae,"Jacks, pompanos",400314,18875.9095060025,Carangidae-87
1966,137,87,Carcharhinus falciformis,Silky shark,600868,58.01952,Carcharhinus_falciformis-87
1966,137,87,Cetengraulis mysticetus,Pacific anchoveta,600548,487.710617692115,Cetengraulis_mysticetus-87
1966,137,87,Chaetodipterus zonatus,Pacific spadefish,603599,85.3017995474009,Chaetodipterus_zonatus-87
1966,137,87,Chondrichthyes,"Sharks, rays, chimaeras",200538,4.83496,Chondrichthyes-87
1966,137,87,Clupeidae,"Herrings, sardines, menhadens",400043,0.58697503177951,Clupeidae-87
1966,137,87,Coryphaena hippurus,Common dolphinfish,600006,407.550627617,Coryphaena_hippurus-87
1966,137,87,Crassostrea gigas,Pacific cupped oyster,690283,3.01981534791112,Crassostrea_gigas-87
1966,137,87,Cynoscion analis,Peruvian weakfish,600403,17.2739804114761,Cynoscion_analis-87
1966,137,87,Dasyatis longa,Longtail stingray,613178,238.619289226914,Dasyatis_longa-87
1966,137,87,Dosidicus gigas,Jumbo flying squid,690206,1038.14084382459,Dosidicus_gigas-87
1966,137,87,Elasmobranchii,"Sharks, rays, skates",200004,552.506059383014,Elasmobranchii-87
1966,137,87,Engraulidae,"Anchovies, round herrings",400454,3.29168797309304,Engraulidae-87
1966,137,87,Engraulis ringens,Anchoveta,600004,22302.7335535494,Engraulis_ringens-87
1966,137,87,Epinephelus,"Seabasses, hinds",500366,198.620167004754,Epinephelus-87
1966,137,87,Ethmidium maculatum,Pacific menhaden,601593,6.38335374762062,Ethmidium_maculatum-87
1966,137,87,Euthynnus lineatus,Black skipjack,600098,9.49724541495563,Euthynnus_lineatus-87
1966,137,87,Fistularia corneta,Pacific cornetfish,608289,12646.1932553651,Fistularia_corneta-87
1966,137,87,Gastropoda,Sea snails,290006,0.0037384293691286,Gastropoda-87
1966,137,87,Haemulidae,"Grunts, sweetlips, bonnetmouths",400327,1.01648227764665,Haemulidae-87
1966,137,87,Hyporthodus mystacinus,Misty grouper,601206,14.9406034438052,Hyporthodus_mystacinus-87
1966,137,87,Isacia conceptionis,Cabinza grunt,600397,1.55601983012904,Isacia_conceptionis-87
1966,137,87,Katsuwonus pelamis,Skipjack tuna,600107,45098.327615188,Katsuwonus_pelamis-87
1966,137,87,Litopenaeus vannamei,Whiteleg shrimp,690440,5191.6321208121,Litopenaeus_vannamei-87
1966,137,87,Lobotes pacificus,Pacific tripletail,660984,55.2200957330211,Lobotes_pacificus-87
1966,137,87,Loliginidae,Common pencil squids,490010,0.473228036086865,Loliginidae-87
1966,137,87,Loligo,Common squids,590010,0.0169156841880842,Loligo-87
1966,137,87,Lutjanidae,Snappers,400323,110.799579896682,Lutjanidae-87
1966,137,87,Lutjanus,Snappers,500357,666.607522635865,Lutjanus-87
1966,137,87,Malacanthidae,Tilefishes,400308,499.080811929593,Malacanthidae-87
1966,137,87,Manta birostris,Giant manta,602061,24.6715959374286,Manta_birostris-87
1966,137,87,Marine fishes not identified,Marine fishes nei,100039,29778.1046959765,Marine_fishes_not_identified-87
1966,137,87,Marine pelagic fishes not identified,Pelagic fishes,100339,3231.46670794336,Marine_pelagic_fishes_not_identified-87
1966,137,87,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,44.0600345044337,Miscellaneous_aquatic_invertebrates-87
1966,137,87,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,7.42536163293161,Miscellaneous_marine_crustaceans-87
1966,137,87,Mollusca,"Clams, seasnails, squids, octopuses",190195,10.5533179440929,Mollusca-87
1966,137,87,Mugil,Grey mullets,500152,31.6266426987062,Mugil-87
1966,137,87,Mugil cephalus,Flathead grey mullet,600785,12.2913570068012,Mugil_cephalus-87
1966,137,87,Mugilidae,"Mullets, grey mullets",400359,31.6289246652159,Mugilidae-87
1966,137,87,Mycteroperca,"Scamps, gags",503028,179.028958114576,Mycteroperca-87
1966,137,87,Mycteroperca xenarcha,Broomtail grouper,603334,157.355870462649,Mycteroperca_xenarcha-87
1966,137,87,Opisthonema libertate,Pacific thread herring,601484,2359.16765283533,Opisthonema_libertate-87
1966,137,87,Panulirus,Spiny lobsters,590083,94.9999999999999,Panulirus-87
1966,137,87,Panulirus gracilis,Blue spiny lobster,690619,95.2247049379584,Panulirus_gracilis-87
1966,137,87,Paralabrax,Sand basses,502364,136.518547968495,Paralabrax-87
1966,137,87,Paralabrax humeralis,Peruvian rock seabass,600352,57.2850978646789,Paralabrax_humeralis-87
1966,137,87,Paralonchurus peruanus,Peruvian banded croaker,600424,21.1785568696416,Paralonchurus_peruanus-87
1966,137,87,Penaeidae,Commercial shrimps and prawns,490043,0.00149821587669749,Penaeidae-87
1966,137,87,Peristediidae,"Armored searobins, gurnards",400581,4800.96884181301,Peristediidae-87
1966,137,87,Pleuronectiformes,Flatfishes,300061,0.0576861042073419,Pleuronectiformes-87
1966,137,87,Pomadasys,Grunters,500516,2192.74324973663,Pomadasys-87
1966,137,87,Prionace glauca,Blue shark,600898,249.93024,Prionace_glauca-87
1966,137,87,Rajiformes,Skates and rays,300014,551.00951251976,Rajiformes-87
1966,137,87,Sarda chiliensis,Eastern Pacific bonito,600113,1016.81330409789,Sarda_chiliensis-87
