rgn_id,sciname,iucn_sid,year,eval_yr,category
2,Paralonchurus peruanus,183581,1993,NA,LC
2,Paralonchurus peruanus,183581,1994,NA,LC
2,Paralonchurus peruanus,183581,1995,NA,LC
2,Paralonchurus peruanus,183581,1996,NA,LC
2,Paralonchurus peruanus,183581,1997,NA,LC
2,Paralonchurus peruanus,183581,1998,NA,LC
2,Paralonchurus peruanus,183581,1999,NA,LC
2,Paralonchurus peruanus,183581,2000,NA,LC
2,Paralonchurus peruanus,183581,2001,NA,LC
2,Paralonchurus peruanus,183581,2002,NA,LC
2,Paralonchurus peruanus,183581,2003,NA,LC
2,Paralonchurus peruanus,183581,2004,NA,LC
2,Paralonchurus peruanus,183581,2005,NA,LC
2,Paralonchurus peruanus,183581,2006,NA,LC
2,Paralonchurus peruanus,183581,2007,NA,LC
2,Paralonchurus peruanus,183581,2008,NA,LC
2,Paralonchurus peruanus,183581,2009,NA,LC
2,Paralonchurus peruanus,183581,2010,2010,LC
2,Paralonchurus peruanus,183581,2011,2010,LC
2,Paralonchurus peruanus,183581,2012,2010,LC
2,Paralonchurus peruanus,183581,2013,2010,LC
2,Paralonchurus peruanus,183581,2014,2010,LC
2,Paralonchurus peruanus,183581,2015,2010,LC
2,Paralonchurus peruanus,183581,2016,2010,LC
2,Paralonchurus peruanus,183581,2017,2010,LC
2,Paralonchurus peruanus,183581,2018,2010,LC
2,Paralonchurus peruanus,183581,2019,2010,LC
2,Paralonchurus peruanus,183581,2020,2020,LC
2,Scomber japonicus,170306,1988,NA,LC
2,Scomber japonicus,170306,1989,NA,LC
2,Scomber japonicus,170306,1990,NA,LC
2,Scomber japonicus,170306,1991,NA,LC
2,Scomber japonicus,170306,1992,NA,LC
2,Scomber japonicus,170306,1993,NA,LC
2,Scomber japonicus,170306,1994,NA,LC
2,Scomber japonicus,170306,1995,NA,LC
2,Scomber japonicus,170306,1996,NA,LC
2,Scomber japonicus,170306,1997,NA,LC
2,Scomber japonicus,170306,1998,NA,LC
2,Scomber japonicus,170306,1999,NA,LC
2,Scomber japonicus,170306,2000,NA,LC
2,Scomber japonicus,170306,2001,NA,LC
2,Scomber japonicus,170306,2002,NA,LC
2,Scomber japonicus,170306,2003,NA,LC
2,Scomber japonicus,170306,2004,NA,LC
2,Scomber japonicus,170306,2005,NA,LC
2,Scomber japonicus,170306,2006,NA,LC
2,Scomber japonicus,170306,2007,NA,LC
2,Scomber japonicus,170306,2008,NA,LC
2,Scomber japonicus,170306,2009,2009,LC
2,Scomber japonicus,170306,2010,2009,LC
2,Scomber japonicus,170306,2011,2011,LC
2,Scomber japonicus,170306,2012,2011,LC
2,Scomber japonicus,170306,2013,2011,LC
2,Scomber japonicus,170306,2014,2011,LC
2,Scomber japonicus,170306,2015,2011,LC
2,Scomber japonicus,170306,2016,2011,LC
2,Scomber japonicus,170306,2017,2011,LC
2,Scomber japonicus,170306,2018,2011,LC
2,Scomber japonicus,170306,2019,2011,LC
2,Scomber japonicus,170306,2020,2011,LC
2,Peprilus medius,183339,1988,NA,LC
2,Peprilus medius,183339,1989,NA,LC
2,Peprilus medius,183339,1990,NA,LC
2,Peprilus medius,183339,1991,NA,LC
2,Peprilus medius,183339,1992,NA,LC
2,Peprilus medius,183339,1993,NA,LC
2,Peprilus medius,183339,1994,NA,LC
2,Peprilus medius,183339,1995,NA,LC
2,Peprilus medius,183339,1996,NA,LC
2,Peprilus medius,183339,1997,NA,LC
2,Peprilus medius,183339,1998,NA,LC
2,Peprilus medius,183339,1999,NA,LC
2,Peprilus medius,183339,2000,NA,LC
2,Peprilus medius,183339,2001,NA,LC
2,Peprilus medius,183339,2002,NA,LC
2,Peprilus medius,183339,2003,NA,LC
2,Peprilus medius,183339,2004,NA,LC
2,Peprilus medius,183339,2005,NA,LC
2,Peprilus medius,183339,2006,NA,LC
2,Peprilus medius,183339,2007,NA,LC
2,Peprilus medius,183339,2008,2008,LC
2,Peprilus medius,183339,2009,2008,LC
2,Peprilus medius,183339,2010,2010,LC
2,Peprilus medius,183339,2011,2010,LC
2,Peprilus medius,183339,2012,2010,LC
2,Peprilus medius,183339,2013,2010,LC
2,Peprilus medius,183339,2014,2010,LC
2,Peprilus medius,183339,2015,2010,LC
2,Peprilus medius,183339,2016,2010,LC
2,Peprilus medius,183339,2017,2010,LC
2,Peprilus medius,183339,2018,2010,LC
2,Peprilus medius,183339,2019,2010,LC
2,Peprilus medius,183339,2020,2010,LC
