rgn_id,year,pressure_score
1,2015,0.158374384
1,2016,0.128571429
1,2017,0.128571429
1,2019,0.130952381
1,2020,0.128571429
2,2015,0.158374384
2,2016,0.128571429
2,2017,0.128571429
2,2019,0.130952381
2,2020,0.128571429
