rgn_id,year,pressure_score
1,2015,1
1,2016,1
1,2017,0.459852610018577
1,2019,0.47647537287724
1,2020,0.14833009203053
2,2015,1
2,2016,1
2,2017,0.459852610018577
2,2019,0.47647537287724
2,2020,0.14833009203053
