rgn_id,year,pressure_score
6,2009,0.192882135
6,2010,0.213586261
6,2011,0.215623517
6,2012,0.212503988
6,2013,0.211241776
7,2009,0.128661417
7,2010,0.14713145
7,2011,0.149965596
7,2012,0.143768844
7,2013,0.242752794
