rgn_id,year,pressure_score
6,2009,0.488252902
6,2010,0.515171636
6,2011,1
6,2012,1
6,2013,1
7,2009,0.262147282
7,2010,0.292233966
7,2011,0.297629752
7,2012,0.288037197
7,2013,0.261159756
